date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-05,0,0,,,,,,,98,49,150,98,49,150,98,49,150,2.2663730215
2020-02-06,0,0,,,,,,,98,49,150,195,99,300,196,98,300,2.26476759696
2020-02-07,0,0,,,,,,,98,49,150,293,149,450,294,147,450,2.26450846676
2020-02-08,0,0,,,,,,,98,49,150,390,199,600,392,196,600,2.26420763136
2020-02-09,0,0,,,,,,,236,108,392,626,318,982,628,304,992,2.26385841878
2020-02-10,0,0,,,,,,,236,108,392,863,429,1371,864,412,1384,2.26345310286
2020-02-11,0,0,,,,,,,236,108,392,1099,539,1761,1100,520,1776,2.26298274086
2020-02-12,0,0,,,,,,,236,108,392,1335,648,2152,1336,628,2168,2.26243698744
2020-02-13,0,0,,,,,,,363,172,628,1698,835,2765,1699,800,2796,2.26180388182
2020-02-14,0,0,,,,,,,508,259,830,2206,1098,3591,2207,1059,3626,2.26106960479
2020-02-15,0,0,,,,,,,701,377,1109,2908,1490,4686,2908,1436,4735,2.2602182019
2020-02-16,0,0,,,,,,,726,393,1142,3634,1890,5820,3634,1829,5877,2.25923126871
2020-02-17,0,0,,,,,,,854,469,1305,4488,2369,7115,4488,2298,7182,2.25808759382
2020-02-18,0,0,,,,,,,1156,634,1765,5644,3010,8874,5644,2932,8947,2.25676275487
2020-02-19,0,0,,,,,,,2424,1390,3335,8068,4459,12150,8068,4322,12282,2.25522866201
2020-02-20,0,0,,,,,,,2519,1448,3455,10490,5875,15436,10587,5770,15737,2.25345304293
2020-02-21,0,0,,,,,,,2919,1675,3970,13312,7525,19230,13506,7445,19707,2.25139886203
2020-02-22,0,0,,,,,,,3749,2217,5086,16963,9720,24137,17255,9662,24793,2.24902366453
2020-02-23,0,0,,,,,,,3904,2314,5295,20769,11991,29273,21159,11976,30088,2.24627883334
2020-02-24,0,0,,,,,,,5980,3577,8066,26514,15561,36900,27139,15553,38154,2.24310874117
2020-02-25,0,0,,,,,,,6973,4317,9286,33251,19836,45757,34112,19870,47440,2.23944977238
2020-02-26,0,0,,,,,,,7725,4826,10285,40739,24592,55630,41837,24696,57725,2.23522917578
