date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-05,0,0,,,,,,,101,50,150,101,50,150,101,50,150,2.25954774147
2020-02-06,0,0,,,,,,,101,50,150,202,100,300,202,100,300,2.25816129411
2020-02-07,0,0,,,,,,,101,50,150,303,150,450,303,150,450,2.25793749983
2020-02-08,0,0,,,,,,,101,50,150,404,200,600,404,200,600,2.25767768214
2020-02-09,0,0,,,,,,,242,100,400,646,300,1000,646,300,1000,2.25737607529
2020-02-10,0,0,,,,,,,242,100,400,888,400,1400,888,400,1400,2.25702600116
2020-02-11,0,0,,,,,,,242,100,400,1131,500,1800,1131,500,1800,2.25661972809
2020-02-12,0,0,,,,,,,242,100,400,1372,600,2200,1372,600,2200,2.25614830886
2020-02-13,0,0,,,,,,,374,150,650,1746,750,2850,1746,750,2850,2.2556013948
2020-02-14,0,0,,,,,,,522,229,860,2267,979,3710,2267,979,3710,2.25496702302
2020-02-15,0,0,,,,,,,714,329,1159,2982,1309,4869,2982,1309,4869,2.25423137301
2020-02-16,0,0,,,,,,,739,345,1197,3719,1654,6065,3719,1654,6065,2.25337848849
2020-02-17,0,0,,,,,,,869,407,1374,4588,2061,7439,4588,2061,7439,2.25238996001
2020-02-18,0,0,,,,,,,1170,546,1857,5758,2608,9296,5758,2608,9296,2.25124456266
2020-02-19,0,0,,,,,,,2453,1186,3545,8210,3795,12841,8210,3795,12841,2.24991784256
2020-02-20,0,0,,,,,,,2549,1233,3674,10663,4980,16364,10764,5030,16514,2.24838164405
2020-02-21,0,0,,,,,,,2960,1400,4251,13521,6330,20464,13723,6430,20764,2.24660356759
2020-02-22,0,0,,,,,,,3786,1851,5458,17208,8132,25771,17511,8282,26221,2.24454634471
2020-02-23,0,0,,,,,,,3939,1937,5677,21044,10021,31296,21448,10221,31896,2.2421671116
2020-02-24,0,0,,,,,,,6039,2893,8644,26843,12816,39539,27490,13116,40539,2.23941655482
2020-02-25,0,0,,,,,,,7044,3497,9953,33648,16215,49090,34536,16615,50490,2.23623789077
2020-02-26,0,0,,,,,,,7765,3891,10944,41172,20010,59630,42302,20510,61430,2.23256562249
2020-02-27,0,0,,,,,,,8232,4155,11630,49160,24067,70856,50532,24667,73056,2.22832398984
2020-02-28,0,0,,,,,,,12063,6042,17099,60851,29962,87300,62597,30712,90150,2.22342498994
2020-02-29,1,1,,,,,,,12798,6456,18192,73129,36195,104629,75396,37175,108339,2.21776578753
2020-03-01,0,1,,,,,,,14903,7519,21263,87319,43391,124727,90301,44700,129595,2.21122525736
2020-03-02,5,6,,,,,,,17672,9057,25369,104251,52113,148891,107969,53768,154955,2.20365929928
2020-03-03,1,7,,,,,,,20635,10620,29877,124015,62338,177384,128604,64400,184823,2.19489444608
2020-03-04,4,11,,,,,,,28188,14466,41239,151032,76265,216760,156790,78874,226056,2.18471916488
2020-03-05,1,12,,,,,,,33869,17694,49628,182446,92781,262832,190662,96577,275671,2.17287218615
2020-03-06,2,14,,,,,,,39499,20893,58185,219396,112457,317327,230159,117487,333840,2.15902729453
2020-03-07,3,17,,,,,,,46429,24934,69133,262867,136007,382195,276591,142438,402957,2.14277449254
2020-03-08,4,21,,,,,,,55464,30358,83315,314547,164535,460036,332056,172819,486257,2.12359864642
2020-03-09,1,22,,,,,,,66969,37371,100381,377570,199984,554723,399020,210206,586617,2.10085910185
2020-03-10,6,28,,,,,,,79816,45661,118159,451350,242766,664222,478834,255884,704758,2.0737776967
2020-03-11,8,36,,,,,,,92690,54228,138260,536991,293520,792506,571524,310140,842994,2.04144787901
2020-03-12,4,40,,,,,,,106570,62987,158784,635796,352638,940328,678099,373149,1001754,2.00288251647
2020-03-13,7,47,,,,,,,121525,74824,177840,749090,423325,1106514,799623,447995,1179566,1.957118436
2020-03-14,7,54,,,,,,,136783,86181,197773,873809,503485,1287170,936404,534202,1377319,1.90338636593
2020-03-15,9,63,,,,,,,151547,97664,215009,1012555,594713,1483974,1087953,631895,1592308,1.84133304087
2020-03-16,22,85,,,,,,,164915,108844,231629,1162565,696053,1694319,1252862,740760,1823908,1.7712528693
2020-03-17,23,108,,,,,,,176904,117929,243052,1321798,804946,1911989,1429767,858721,2066934,1.69426272448
2020-03-18,10,118,,,,,,,187531,126978,255553,1488698,921314,2137647,1617303,985724,2322462,1.61234825762
2020-03-19,82,200,,,,,,,196842,135059,266944,1657361,1041915,2363335,1814144,1120804,2589376,1.52822975443
2020-03-20,44,244,,,,,,,204829,142037,274548,1828314,1166278,2588246,2018972,1262874,2863903,1.44503956371
2020-03-21,63,307,,,,,,,211461,148142,281303,2000275,1293534,2811357,2230435,1411042,3145182,1.36586556299
2020-03-22,119,426,,,,,,,216860,154555,286236,2170707,1423160,3028448,2447296,1565617,3431392,1.29327727914
2020-03-23,125,551,,,,,,,221218,159114,290801,2336460,1551923,3235929,2668512,1724759,3722166,1.22897765835
2020-03-24,153,704,,,,,,,224651,162733,293577,2494145,1677294,3429115,2893162,1887524,4015715,1.17368281067
2020-03-25,237,941,,,,,,,227225,165578,295608,2641555,1797214,3606561,3120392,2053126,4311297,1.12723593212
2020-03-26,267,1208,,,,,,,228968,167875,297006,2777836,1910869,3765304,3349360,2221028,4608274,1.08886981789
2020-03-27,370,1578,,,,,,,229917,169558,296414,2901180,2017440,3902933,3579278,2390616,4904664,1.05750081738
2020-03-28,445,2023,,,,,,,230136,171387,295282,3009790,2114004,4020381,3809417,2562022,5199923,1.03196801704
2020-03-29,436,2459,,,,,,,229716,172356,293938,3102719,2200180,4116540,4039125,2734411,5493833,1.01118530669
2020-03-30,516,2975,,,,,,,228673,173486,291447,3179851,2276010,4192975,4267803,2907925,5785250,0.994214503866
2020-03-31,895,3870,,,,,,,227100,173067,288454,3242040,2340231,4249799,4494906,3081021,6073678,0.980284254654
2020-04-01,883,4753,,,,,,,225050,172715,284979,3290185,2395016,4291725,4719954,3253765,6358634,0.968779085936
2020-04-02,1169,5922,,,,,,,222584,172090,281487,3325238,2440134,4317659,4942541,3425882,6640096,0.959215971334
2020-04-03,1162,7084,,,,,,,219792,170884,277010,3348192,2475963,4327725,5162338,3596800,6917074,0.951218475192
2020-04-04,1320,8404,,,,,,,216731,168658,272313,3360097,2502591,4325488,5379073,3765487,7189363,0.94449327477
2020-04-05,1212,9616,,,,,,,213469,166673,268683,3362105,2521123,4312868,5592539,3932195,7458016,0.938810744859
2020-04-06,1162,10778,,,,,,,210056,164309,264414,3355293,2530876,4291039,5802593,4096524,7722403,0.933989716483
2020-04-07,1941,12719,,,,,,,206529,161458,258840,3340614,2533224,4259074,6009124,4258006,7981215,0.928581479134
2020-04-08,1973,14692,,,,,,,202948,159258,254342,3318907,2529747,4219844,6212073,4417294,8235533,0.922991695826
2020-04-09,1783,16475,,,,,,,199326,156329,250023,3291004,2520498,4174256,6411397,4573648,8485521,0.918506238151
2020-04-10,2104,18579,,,,,,,195698,153074,245678,3257736,2505697,4122927,6607100,4726751,8731172,0.915482213022
2020-04-11,1875,20454,,,,,,,192079,150690,241199,3219905,2486830,4067712,6799180,4877470,8972346,0.914029494746
2020-04-12,1560,22014,,,,,,,188497,147434,236791,3178270,2462882,4009216,6987678,5024931,9209111,0.912785617793
2020-04-13,1505,23519,,,,,,,184958,144181,233100,3133510,2434701,3948373,7172638,5169138,9442185,0.911721714557
2020-04-14,2321,25840,,,,,,,181471,140823,229212,3086303,2402034,3886134,7354108,5309990,9671364,0.910814229119
2020-04-15,2485,28325,,,,,,,178045,137472,225925,3037248,2366440,3823611,7532153,5447487,9897267,0.909190559517
2020-04-16,4591,32916,,,,,,,174691,133890,222438,2986887,2327615,3761073,7706840,5581407,10119684,0.907958524119
2020-04-17,3857,36773,,,,,,,171409,130382,219407,2935704,2285899,3698992,7878249,5711814,10339061,0.907136167432
2020-04-18,1891,38664,,,,,,,168198,127196,216922,2884111,2242209,3638904,8046443,5839033,10555949,0.906857820005
