date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-16,,,,,,,,,612,250,750,612,250,750,612,250,750,3.63295188716
2020-02-17,,,,,,,,,612,250,750,1223,500,1500,1223,500,1500,3.62457461741
2020-02-18,,,,,,,,,612,250,750,1835,750,2250,1835,750,2250,3.62270992448
2020-02-19,,,,,,,,,612,250,750,2446,1000,3000,2446,1000,3000,3.62042722762
2020-02-20,,,,,,,,,612,250,750,3058,1250,3750,3058,1250,3750,3.61763123574
2020-02-21,,,,,,,,,612,250,750,3669,1500,4500,3669,1500,4500,3.614204052
2020-02-22,,,,,,,,,612,250,750,4281,1750,5250,4281,1750,5250,3.60999931184
2020-02-23,,,,,,,,,612,250,750,4893,2000,6000,4893,2000,6000,3.60483452439
2020-02-24,,,,,,,,,612,250,750,5504,2250,6750,5504,2250,6750,3.59848093108
2020-02-25,,,,,,,,,2791,1137,3880,8295,3387,10630,8295,3387,10630,3.59020160683
2020-02-26,,,,,,,,,2778,1131,3862,11074,4518,14491,11074,4518,14491,3.58047151887
2020-02-27,,,,,,,,,3153,1281,4486,14226,5800,18977,14226,5800,18977,3.56822640452
2020-02-28,,,,,,,,,3907,1584,5735,18134,7384,24711,18134,7384,24711,3.55306009896
2020-02-29,,,,,,,,,5485,2217,8342,23619,9602,33053,23619,9602,33053,3.53414106729
2020-03-01,,,,,,,,,7995,3223,12470,31613,12825,45522,31613,12825,45522,3.51038815
2020-03-02,,,,,,,,,10224,4116,16134,41226,16692,60905,41838,16942,61655,3.48034723641
2020-03-03,,,,,,,,,12734,5118,20267,53349,21561,80422,54572,22061,81922,3.44212637771
2020-03-04,,,,,,,,,16243,6525,25872,68981,27836,105544,70815,28586,107794,3.39341822784
