date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-17,,,,,,,,,64,50,75,64,50,75,64,50,75,2.26026568942
2020-02-18,,,,,,,,,64,50,75,129,100,150,129,100,150,2.25545987899
2020-02-19,,,,,,,,,64,50,75,193,150,225,193,150,225,2.2543924673
2020-02-20,,,,,,,,,64,50,75,257,200,300,257,200,300,2.25308694838
2020-02-21,,,,,,,,,64,50,75,322,250,375,322,250,375,2.25148964266
2020-02-22,,,,,,,,,64,50,75,386,300,450,386,300,450,2.24953444657
2020-02-23,,,,,,,,,64,50,75,450,350,525,450,350,525,2.24713976876
2020-02-24,,,,,,,,,64,50,75,515,400,600,515,400,600,2.24420460228
2020-02-25,,,,,,,,,64,50,75,579,450,675,579,450,675,2.24060343281
2020-02-26,,,,,,,,,207,149,274,785,599,949,785,599,949,2.23617955939
2020-02-27,,,,,,,,,206,148,271,991,747,1220,991,747,1220,2.23073623248
2020-02-28,,,,,,,,,221,157,294,1212,905,1513,1212,905,1513,2.22402479249
2020-02-29,,,,,,,,,251,176,342,1463,1082,1854,1463,1082,1854,2.21572874421
2020-03-01,,,,,,,,,314,215,442,1777,1297,2295,1777,1297,2295,2.20544252851
2020-03-02,,,,,,,,,413,276,596,2190,1573,2891,2190,1573,2891,2.19264390971
2020-03-03,,,,,,,,,492,324,720,2618,1848,3535,2682,1898,3610,2.17665995313
2020-03-04,,,,,,,,,565,367,838,3119,2165,4298,3247,2265,4448,2.1566295467
2020-03-05,,,,,,,,,657,419,985,3712,2535,5207,3905,2685,5432,2.1314717472
2020-03-06,,,,,,,,,770,484,1158,4418,2969,6290,4675,3169,6590,2.09987981694
2020-03-07,,,,,,,,,909,550,1355,5263,3469,7569,5584,3719,7944,2.06037340662
2020-03-08,,,,,,,,,1052,625,1545,6250,4045,9039,6636,4345,9489,2.01144646855
2020-03-09,,,,,,,,,1192,702,1773,7377,4698,10737,7827,5048,11262,1.95182939217
2020-03-10,,,,,,,,,1333,784,2008,8646,5432,12669,9161,5832,13269,1.88083069192
2020-03-11,,,,,,,,,1475,865,2170,10057,6248,14764,10636,6698,15439,1.79865893127
2020-03-12,1,1,,,,,,,1612,950,2385,11462,7049,16875,12248,7648,17824,1.70660327445
2020-03-13,1,2,,,,,,,1730,1034,2561,12987,7935,19165,13978,8683,20384,1.60700092832
2020-03-14,1,3,,,,,,,1823,1135,2640,14589,8912,21511,15801,9818,23023,1.50300378723
2020-03-15,1,4,,,,,,,1887,1224,2683,16224,9960,23852,17688,11043,25706,1.39821322409
2020-03-16,0,4,,,,,,,1923,1299,2702,17834,11044,26112,19611,12342,28407,1.29626388961
2020-03-17,0,4,,,,,,,1934,1334,2732,19355,12103,28249,21545,13677,31139,1.20042772671
2020-03-18,3,7,,,,,,,1920,1339,2679,20783,13119,30208,23465,15017,33817,1.11329663486
2020-03-19,2,9,,,,,,,1885,1316,2622,22103,14068,31991,25350,16334,36439,1.03658479292
2020-03-20,2,11,,,,,,,1833,1293,2504,23279,14942,33511,27183,17627,38942,0.971066759783
2020-03-21,4,15,,,,,,,1770,1259,2419,24278,15717,34772,28953,18886,41361,0.916643819
2020-03-22,2,17,,,,,,,1700,1215,2334,25068,16381,35751,30653,20101,43695,0.872515764912
2020-03-23,0,17,,,,,,,1625,1174,2209,25642,16930,36415,32278,21276,45903,0.837421722653
2020-03-24,2,19,,,,,,,1550,1132,2079,26000,17360,36720,33828,22408,47981,0.809897384432
2020-03-25,2,21,,,,,,,1474,1092,1974,26141,17669,36686,35301,23501,49955,0.788491944304
2020-03-26,4,25,,,,,,,1399,1041,1873,26064,17845,36388,36700,24543,51827,0.77190893555
2020-03-27,1,26,,,,,,,1326,999,1775,25779,17894,35778,38027,25542,53601,0.759068657589
2020-03-28,3,29,,,,,,,1257,944,1672,25305,17803,34889,39283,26486,55273,0.749113314099
2020-03-29,2,31,,,,,,,1190,892,1586,24673,17560,33835,40473,27378,56858,0.741381249476
2020-03-30,4,35,,,,,,,1127,823,1492,23912,17159,32644,41600,28202,58350,0.735370437276
2020-03-31,9,44,,,,,,,1067,765,1410,23056,16625,31352,42667,28967,59759,0.730702622084
2020-04-01,14,58,,,,,,,1010,712,1341,22132,16002,29961,43677,29680,61100,0.727092876315
2020-04-02,28,86,,,,,,,957,663,1284,21169,15326,28567,44634,30343,62384,0.724325579509
2020-04-03,19,105,,,,,,,907,621,1233,20191,14631,27178,45541,30965,63616,0.722236172392
2020-04-04,25,130,,,,,,,860,569,1187,19218,13908,25861,46402,31535,64803,0.720697547096
2020-04-05,22,152,,,,,,,817,523,1133,18265,13172,24575,47218,32059,65935,0.71960996858
2020-04-06,21,173,,,,,,,776,478,1098,17341,12435,23339,47994,32537,67033,0.718893634046
2020-04-07,20,193,,,,,,,737,441,1054,16453,11702,22183,48731,32978,68086,0.718483207649
2020-04-08,12,205,,,,,,,702,406,1018,15605,10976,21123,49433,33385,69104,0.718323856887
2020-04-09,30,235,,,,,,,668,370,988,14800,10254,20137,50101,33756,70091,0.718368450832
2020-04-10,21,256,,,,,,,637,341,953,14038,9554,19217,50738,34097,71043,0.718575665133
2020-04-11,19,275,,,,,,,608,315,910,13319,8871,18352,51346,34413,71953,0.718908788201
2020-04-12,18,293,,,,,,,580,292,889,12643,8219,17569,51926,34706,72841,0.719059164805
2020-04-13,20,313,,,,,,,555,271,861,12007,7598,16844,52481,34977,73702,0.719315642691
2020-04-14,13,326,,,,,,,531,253,838,11411,7028,16190,53011,35230,74539,0.719739663927
