date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper
2020-02-17,,,,,,,,,77,39,106,77,39,106,77,39,106,2.62156215638,2.2,3
2020-02-18,,,,,,,,,77,39,106,154,78,212,154,78,212,2.62128899458,2.19989285626,2.99999419362
2020-02-19,,,,,,,,,77,39,106,231,117,318,231,117,318,2.62117086239,2.19984074596,2.99998807663
2020-02-20,,,,,,,,,77,39,106,308,157,424,308,157,424,2.6210010699,2.19977659823,2.99997824215
2020-02-21,,,,,,,,,77,39,106,385,196,530,385,196,530,2.62075663961,2.19967881399,2.9999619691
2020-02-22,,,,,,,,,77,39,106,463,235,636,463,235,636,2.62040416901,2.19952127239,2.99993526248
2020-02-23,,,,,,,,,77,39,106,540,275,742,540,275,742,2.61989501094,2.19930552778,2.99988639648
2020-02-24,,,,,,,,,77,39,106,617,314,848,617,314,848,2.61915820245,2.1989830177,2.99980156228
2020-02-25,,,,,,,,,77,39,106,694,353,954,694,353,954,2.61809010461,2.19856708397,2.99965878284
2020-02-26,,,,,,,,,278,147,401,972,501,1355,972,501,1355,2.6165122173,2.19787027322,2.99938607003
2020-02-27,,,,,,,,,277,147,399,1249,649,1753,1249,649,1753,2.61425411485,2.19682223024,2.99897273607
2020-02-28,,,,,,,,,303,160,442,1552,809,2194,1552,809,2194,2.61096079611,2.19554824876,2.99825721206
2020-02-29,,,,,,,,,354,184,527,1906,994,2721,1906,994,2721,2.606173319,2.19376728874,2.99726655233
2020-03-01,,,,,,,,,461,233,706,2366,1227,3427,2366,1227,3427,2.59921663951,2.19127372849,2.99569807165
2020-03-02,,,,,,,,,629,312,983,2995,1540,4409,2995,1540,4409,2.58913169706,2.18767498073,2.99278624039
2020-03-03,,,,,,,,,768,378,1220,3686,1879,5522,3763,1919,5628,2.57458276942,2.18260450653,2.98792630572
2020-03-04,,,,,,,,,909,441,1449,4518,2281,6864,4672,2360,7076,2.55377260556,2.17547664369,2.97983752806
2020-03-05,,,,,,,,,1090,523,1777,5531,2766,8535,5762,2884,8853,2.5244114811,2.15735873593,2.9664379689
2020-03-06,,,,,,,,,1322,634,2169,6776,3361,10597,7084,3518,11021,2.48381008869,2.08240018509,2.94439606308
2020-03-07,,,,,,,,,1608,772,2734,8306,4094,13224,8692,4291,13754,2.42921062274,1.97010309846,2.90854445917
2020-03-08,,,,,,,,,1906,918,3346,10135,4973,16464,10598,5209,17100,2.35838544261,1.84017724519,2.8534994544
2020-03-09,,,,,,,,,2210,1033,3956,12268,5967,20313,12808,6242,21055,2.2703342107,1.67545369741,2.79352362329
2020-03-10,,,,,,,,,2526,1148,4583,14717,7076,24790,15334,7391,25638,2.16574034861,1.50549130436,2.77355665696
2020-03-11,,,,,,,,,2851,1275,5231,17491,8312,29914,18184,8666,30868,2.046966659,1.3458084877,2.6844493359
2020-03-12,1,1,,,,,,,3169,1348,5849,20381,9513,35363,21353,10015,36717,1.91771885657,1.22163245225,2.57303091321
2020-03-13,1,2,,,,,,,3453,1449,6361,23557,10815,41325,24807,11464,43078,1.7825992108,1.11562835921,2.41908561845
2020-03-14,1,3,,,,,,,3687,1471,6743,26942,12126,47626,28493,12935,49820,1.64660471476,1.03199568889,2.30964851628
2020-03-15,1,4,,,,,,,3866,1467,7033,30454,13409,54131,32360,14403,56852,1.51456778607,0.975554092462,2.19642245656
2020-03-16,0,4,,,,,,,3992,1456,7105,33986,14632,60530,36352,15860,63956,1.39066653798,0.931646769044,2.08308248295
2020-03-17,0,4,,,,,,,4066,1443,7166,37423,15762,66713,40418,17303,71122,1.2781547831,0.899671856544,1.92746220004
2020-03-18,3,7,,,,,,,4089,1429,7286,40744,16813,72780,44507,18732,78407,1.17930290315,0.878995405288,1.78074109054
2020-03-19,2,9,,,,,,,4065,1415,7282,43900,17787,78613,48572,20147,85689,1.09541640985,0.85316272941,1.59956054771
2020-03-20,2,11,,,,,,,4004,1400,7381,46813,18664,84217,52576,21548,93069,1.02682141302,0.825232270672,1.44562425148
2020-03-21,4,15,,,,,,,3918,1387,7348,49410,19416,89396,56494,22935,100417,0.972843521368,0.804189362926,1.294679249
2020-03-22,2,17,,,,,,,3816,1382,7115,51618,20027,93777,60309,24318,107531,0.93191802911,0.786727571344,1.17173274473
2020-03-23,0,17,,,,,,,3705,1377,6873,53417,20486,97304,64015,25696,114403,0.901907668249,0.776382668189,1.08293491186
2020-03-24,2,19,,,,,,,3590,1370,6655,54797,20823,100003,67605,27066,121058,0.880521492613,0.767788162937,1.01371049166
2020-03-25,2,21,,,,,,,3474,1360,6442,55745,21036,101862,71078,28427,127499,0.865656553088,0.76221544236,0.963031498361
2020-03-26,4,25,,,,,,,3358,1348,6186,56252,21109,102817,74436,29776,133685,0.855575608965,0.758442018352,0.94608214805
2020-03-27,1,26,,,,,,,3244,1334,5945,56327,21095,102912,77681,31110,139629,0.84894311067,0.757011404839,0.921654226944
2020-03-28,3,29,,,,,,,3135,1316,5667,56009,20962,102218,80816,32427,145295,0.844781425375,0.756341382162,0.91725266897
2020-03-29,2,31,,,,,,,3029,1302,5423,55352,20793,100899,83845,33729,150718,0.842398633836,0.755778856579,0.916364095201
2020-03-30,4,35,,,,,,,2928,1287,5236,54414,20613,99103,86773,35016,155954,0.841316431989,0.756315675444,0.918135265257
2020-03-31,9,44,,,,,,,2832,1270,5003,53253,20427,97001,89605,36287,160957,0.841209519528,0.756803839668,0.920723415878
2020-04-01,14,58,,,,,,,2740,1254,4846,51927,20238,94681,92345,37541,165802,0.841858682081,0.75666949169,0.923844301484
2020-04-02,28,86,,,,,,,2653,1235,4644,50491,20044,92038,94998,38776,170445,0.843116000897,0.756383030318,0.927433439278
2020-04-03,19,105,,,,,,,2571,1217,4471,48997,19846,89226,97569,39993,174915,0.844879634136,0.75663781834,0.931366423984
2020-04-04,25,130,,,,,,,2493,1219,4296,47486,19665,86141,100062,41213,179210,0.847075790352,0.757641284901,0.935519635101
2020-04-05,22,152,,,,,,,2420,1225,4132,45988,19504,82926,102482,42439,183342,0.849646043624,0.75779344807,0.939892322393
2020-04-06,21,173,,,,,,,2351,1218,3971,44524,19339,79782,104833,43658,187312,0.852538668314,0.75852571582,0.944354490107
2020-04-07,20,193,,,,,,,2287,1188,3803,43105,19150,76712,107120,44846,191114,0.855703074793,0.759778920622,0.948796187143
2020-04-08,12,205,,,,,,,2226,1181,3647,41742,18961,73703,109347,46028,194760,0.85908668589,0.761477869748,0.953159779115
2020-04-09,30,235,,,,,,,2170,1178,3484,40438,18779,70745,111516,47206,198244,0.86263373485,0.763577599043,0.957365390076
2020-04-10,21,256,,,,,,,2117,1174,3398,39197,18605,67957,113634,48381,201641,0.866285532505,0.765910907498,0.961332534733
2020-04-11,19,275,,,,,,,2068,1152,3292,38020,18422,65304,115701,49533,204933,0.869981785043,0.768583227725,0.965007688492
2020-04-12,18,293,,,,,,,2021,1138,3182,36907,18245,62819,117722,50672,208114,0.873662572174,0.771584096507,0.968357221937
