date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-05,0,0,,,,,,,101,50,150,101,50,150,101,50,150,2.28725916059
2020-02-06,0,0,,,,,,,101,50,150,202,99,300,202,100,300,2.28705524629
2020-02-07,0,0,,,,,,,101,50,150,303,150,450,303,150,450,2.28701010052
2020-02-08,0,0,,,,,,,101,50,150,404,199,600,404,200,600,2.28695496004
2020-02-09,0,0,,,,,,,251,114,386,655,332,968,655,314,986,2.28688761234
2020-02-10,0,0,,,,,,,251,114,386,906,452,1348,906,428,1372,2.28680535519
2020-02-11,0,0,,,,,,,251,114,386,1157,570,1730,1157,542,1758,2.28670488834
2020-02-12,0,0,,,,,,,251,114,386,1408,687,2113,1408,656,2144,2.28658218118
2020-02-13,0,0,,,,,,,399,190,610,1806,899,2701,1807,846,2754,2.28643231124
2020-02-14,0,0,,,,,,,551,284,835,2357,1190,3529,2358,1130,3589,2.28623370152
2020-02-15,0,0,,,,,,,741,417,1100,3098,1629,4607,3099,1547,4689,2.28600819739
2020-02-16,0,0,,,,,,,1374,783,1898,4473,2517,6493,4473,2330,6587,2.28572880876
2020-02-17,0,0,,,,,,,2195,1359,3001,6667,3966,9415,6668,3689,9588,2.28538901471
2020-02-18,0,0,,,,,,,2532,1569,3491,9200,5563,12880,9200,5258,13079,2.28497494691
2020-02-19,0,0,,,,,,,3010,1947,4073,12210,7542,16921,12210,7205,17152,2.28446978438
2020-02-20,0,0,,,,,,,3111,2016,4213,15220,9511,20977,15321,9221,21365,2.28385254445
2020-02-21,0,0,,,,,,,3534,2292,4720,18653,11772,25524,18855,11513,26085,2.28309773205
2020-02-22,0,0,,,,,,,4433,2935,5907,22985,14689,31247,23288,14448,31992,2.2821761855
2020-02-23,0,0,,,,,,,5286,3530,6939,28171,18228,37993,28574,17978,38931,2.28105168844
2020-02-24,0,0,,,,,,,6304,4238,8334,34224,22403,45908,34878,22216,47265,2.27967918538
2020-02-25,0,0,,,,,,,9425,6128,12312,43398,28489,57634,44303,28344,59577,2.27800359872
2020-02-26,0,0,,,,,,,11278,7501,14785,54425,35899,71969,55581,35845,74362,2.27595753265
