date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-05,0,0,,,,,,,106,50,150,106,50,150,106,50,150,2.22620407312
2020-02-06,0,0,,,,,,,106,50,150,212,100,300,212,100,300,2.22498600255
2020-02-07,0,0,,,,,,,106,50,150,317,150,450,317,150,450,2.22478936864
2020-02-08,0,0,,,,,,,106,50,150,423,200,600,423,200,600,2.22456107497
2020-02-09,0,0,,,,,,,241,100,400,664,300,1000,664,300,1000,2.22429605055
2020-02-10,0,0,,,,,,,241,100,400,904,400,1400,904,400,1400,2.22398842039
2020-02-11,0,0,,,,,,,241,100,400,1144,500,1800,1144,500,1800,2.2236313804
2020-02-12,0,0,,,,,,,241,100,400,1385,600,2200,1385,600,2200,2.22321705347
2020-02-13,0,0,,,,,,,378,150,650,1763,750,2850,1763,750,2850,2.22273632401
2020-02-14,0,0,,,,,,,522,229,860,2284,979,3710,2284,979,3710,2.22217864791
2020-02-15,0,0,,,,,,,715,329,1159,2999,1309,4869,2999,1309,4869,2.22153183415
2020-02-16,0,0,,,,,,,744,345,1198,3744,1654,6067,3744,1654,6067,2.22078179418
2020-02-17,0,0,,,,,,,872,407,1376,4616,2062,7442,4616,2062,7442,2.21991225388
2020-02-18,0,0,,,,,,,1160,537,1909,5775,2600,9351,5775,2600,9351,2.21890442236
2020-02-19,0,0,,,,,,,2413,1126,3548,8189,3727,12898,8189,3727,12898,2.21773661017
2020-02-20,0,0,,,,,,,2502,1173,3680,10584,4852,16428,10690,4902,16578,2.21638378765
2020-02-21,0,0,,,,,,,2962,1361,4383,13442,6165,20659,13653,6265,20959,2.2148170711
2020-02-22,0,0,,,,,,,3764,1757,5542,17100,7872,26051,17417,8022,26501,2.21300312036
2020-02-23,0,0,,,,,,,3900,1833,5763,20895,9657,31662,21318,9857,32262,2.2109034247
2020-02-24,0,0,,,,,,,5997,2730,8733,26652,12288,39994,27315,12588,40994,2.20847344438
2020-02-25,0,0,,,,,,,6985,3328,10046,33396,15519,49637,34299,15919,51037,2.20566156102
2020-02-26,0,0,,,,,,,7806,3817,11244,40960,19237,60476,42104,19737,62276,2.20240776811
2020-02-27,0,0,,,,,,,8242,4066,11944,48960,23207,72016,50345,23807,74216,2.19864200246
2020-02-28,0,0,,,,,,,11993,5874,17361,60571,28935,88726,62333,29685,91576,2.19428197168
2020-02-29,1,1,,,,,,,12708,6286,18491,72762,34997,106351,75045,35977,110061,2.18923027053
2020-03-01,0,1,,,,,,,14842,7379,21682,86890,42052,126869,89889,43361,131738,2.18337049318
2020-03-02,5,6,,,,,,,17526,8805,25703,103670,50521,151364,107413,52176,157431,2.17656193985
2020-03-03,1,7,,,,,,,20406,10317,30170,123200,60435,180149,127817,62498,187590,2.16863238959
2020-03-04,4,11,,,,,,,27879,14012,41360,149921,73919,219587,155695,76520,228937,2.15936829057
2020-03-05,1,12,,,,,,,33409,17169,49543,180914,89973,265572,189102,93701,278470,2.14850166579
2020-03-06,2,14,,,,,,,38960,20333,58224,217371,109149,320101,228061,114052,336677,2.135693172
2020-03-07,3,17,,,,,,,45671,24262,68874,260079,132062,384577,273733,138328,405535,2.12051131815
2020-03-08,4,21,,,,,,,54450,29585,82811,310763,159907,461830,328181,167932,488330,2.10240922376
2020-03-09,1,22,,,,,,,65617,36690,99116,372476,194780,555157,393792,204639,587419,2.08070296581
2020-03-10,6,28,,,,,,,78032,44795,116025,444510,236866,662435,471824,249458,703427,2.05455989779
2020-03-11,8,36,,,,,,,90367,53004,131899,527895,286560,784270,562190,302481,835304,2.02301097494
2020-03-12,4,40,,,,,,,103562,61652,150394,623654,344414,923404,665755,364156,985678,1.98500599165
2020-03-13,7,47,,,,,,,117688,72367,171453,733095,412738,1082896,783442,436549,1157109,1.93953014867
2020-03-14,7,54,,,,,,,131957,82913,187578,853062,489796,1253086,915400,519485,1344658,1.88578876008
2020-03-15,9,63,,,,,,,145600,93208,198939,985958,576737,1433515,1060999,612720,1543571,1.82344211674
2020-03-16,22,85,,,,,,,157790,102996,211763,1128901,672383,1623584,1218790,715752,1755314,1.75284180223
2020-03-17,23,108,,,,,,,168569,112125,225112,1279945,775720,1822981,1387360,827903,1980401,1.67519835082
2020-03-18,10,118,,,,,,,177999,121044,236721,1437545,886471,2029510,1565364,948974,2217092,1.59261061598
2020-03-19,82,200,,,,,,,186154,128165,246888,1595820,1000636,2235031,1751520,1077165,2463954,1.50791146711
2020-03-20,44,244,,,,,,,193032,135494,254968,1755444,1118968,2440440,1944546,1212687,2718901,1.42432825391
2020-03-21,63,307,,,,,,,198613,141161,260045,1915099,1239808,2642256,2143160,1353872,2978916,1.34501512456
2020-03-22,119,426,,,,,,,203024,145499,263561,2072448,1361056,2836939,2346180,1499402,3242451,1.27257361589
2020-03-23,125,551,,,,,,,206442,149863,266846,2224450,1481340,3020960,2552624,1649290,3509265,1.20870430886
2020-03-24,153,704,,,,,,,208978,153915,269445,2367812,1598572,3191284,2761603,1803230,3778686,1.15409201986
2020-03-25,237,941,,,,,,,210691,156876,270808,2500477,1710659,3346066,2972298,1960136,4049467,1.10852952688
2020-03-26,267,1208,,,,,,,211625,158726,271666,2621727,1816382,3485829,3183919,2118892,4321110,1.07119129782
2020-03-27,370,1578,,,,,,,211823,159979,270171,2729987,1914715,3605592,3395741,2278896,4591245,1.04093698556
2020-03-28,445,2023,,,,,,,211378,160888,268333,2823676,2003240,3702475,3607122,2439811,4859552,1.01655681014
2020-03-29,436,2459,,,,,,,210370,161392,266914,2902093,2081718,3781805,3817490,2601228,5126438,0.996926447236
2020-03-30,516,2975,,,,,,,208859,161721,264091,2965350,2150227,3846952,4026351,2762975,5390501,0.981080480966
2020-03-31,895,3870,,,,,,,206915,161642,260142,3014473,2208867,3895331,4233267,2924641,5650610,0.968230193243
2020-04-01,883,4753,,,,,,,204594,160503,255837,3050500,2257241,3926055,4437860,3085171,5906428,0.957750890607
2020-04-02,1169,5922,,,,,,,201979,158842,252355,3074477,2295042,3941685,4639836,3244037,6158755,0.949156641397
2020-04-03,1162,7084,,,,,,,199122,157373,247676,3087442,2324242,3942474,4838958,3401435,6406402,0.942072742202
2020-04-04,1320,8404,,,,,,,196088,155734,242917,3090496,2344484,3930419,5035041,3557200,6649294,0.936210804133
2020-04-05,1212,9616,,,,,,,192922,153436,238833,3084808,2356761,3909207,5227967,3710661,6888099,0.931348144949
2020-04-06,1162,10778,,,,,,,189685,150674,234465,3071468,2361935,3880108,5417655,3861362,7122535,0.927311562178
2020-04-07,1941,12719,,,,,,,186409,148516,230551,3051436,2360591,3843816,5604060,4009912,7353058,0.922715243293
2020-04-08,1973,14692,,,,,,,183129,145660,226450,3025582,2352338,3800820,5787186,4155596,7579477,0.917782565525
2020-04-09,1783,16475,,,,,,,179855,143121,222034,2994745,2338584,3752040,5967043,4298741,7801482,0.914282090476
2020-04-10,2104,18579,,,,,,,176632,140515,218107,2959756,2320365,3698484,6143677,4439284,8019562,0.912186132633
2020-04-11,1875,20454,,,,,,,173460,137590,214847,2921395,2297982,3643163,6317137,4576901,8234382,0.911384517529
2020-04-12,1560,22014,,,,,,,170349,134184,211425,2880368,2271278,3586255,6487486,4711113,8445782,0.910795219405
2020-04-13,1505,23519,,,,,,,167310,131116,208719,2837303,2241006,3528056,6654804,4842260,8654463,0.910387360395
2020-04-14,2321,25840,,,,,,,164354,127577,206403,2792809,2206858,3470367,6819156,4969861,8860842,0.910133379435
2020-04-15,2485,28325,,,,,,,161485,124279,204044,2747372,2169496,3414279,6980640,5094169,9064868,0.909276024952
2020-04-16,4591,32916,,,,,,,158702,120843,201894,2701475,2129840,3360332,7139338,5215040,9266730,0.908738501311
2020-04-17,3857,36773,,,,,,,156002,117544,200061,2655499,2088542,3308046,7295341,5332613,9466767,0.908673554968
2020-04-18,1891,38664,,,,,,,153389,114048,198270,2609770,2045217,3258630,7448728,5446681,9665008,0.908880264098
2020-04-19,1997,40661,,,,,,,150875,110531,196643,2564556,2000013,3212361,7599600,5557242,9861629,0.909298602913
2020-04-20,1433,42094,,,,,,,148437,107273,195355,2520071,1953860,3168884,7748039,5664541,10056957,0.909770978486
