date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper
2020-02-17,,,,,,,,,74,38,106,74,38,106,74,38,106,2.59147353155,2.2,3
2020-02-18,,,,,,,,,74,38,106,148,76,212,148,76,212,2.5912521986,2.19979529528,2.99999071326
2020-02-19,,,,,,,,,74,38,106,222,114,318,222,114,318,2.59115421116,2.19974382933,2.99998385645
2020-02-20,,,,,,,,,74,38,106,296,152,424,296,152,424,2.59101247081,2.19961396305,2.99996979633
2020-02-21,,,,,,,,,74,38,106,369,190,530,369,190,530,2.59080715933,2.19941883676,2.99994511373
2020-02-22,,,,,,,,,74,38,106,443,228,636,443,228,636,2.59050932926,2.199100919,2.99990359297
2020-02-23,,,,,,,,,74,38,106,517,266,742,517,266,742,2.59007663341,2.19858303,2.99983431927
2020-02-24,,,,,,,,,74,38,106,591,304,848,591,304,848,2.58944704301,2.19777138906,2.99975333422
2020-02-25,,,,,,,,,74,38,106,665,342,954,665,342,954,2.58852962403,2.1965010432,2.99959706954
2020-02-26,,,,,,,,,264,135,382,929,477,1336,929,477,1336,2.5871654752,2.19449618545,2.9993091231
2020-02-27,,,,,,,,,263,135,381,1192,613,1716,1192,613,1716,2.58520724156,2.1921374115,2.99893582819
2020-02-28,,,,,,,,,287,146,419,1479,759,2134,1479,759,2134,2.58233880547,2.18829729434,2.99833573886
2020-02-29,,,,,,,,,335,168,498,1813,928,2632,1813,928,2632,2.57815338737,2.18141468417,2.9974395513
2020-03-01,,,,,,,,,434,213,664,2247,1142,3296,2247,1142,3296,2.57205109776,2.17111420673,2.99606397044
2020-03-02,,,,,,,,,591,287,926,2838,1430,4221,2838,1430,4221,2.56317873509,2.15801740717,2.99395103392
2020-03-03,,,,,,,,,721,344,1145,3486,1736,5260,3559,1774,5366,2.55034719424,2.13993255396,2.9900080597
2020-03-04,,,,,,,,,852,392,1375,4264,2091,6528,4411,2167,6740,2.53195571945,2.1146103335,2.98573009908
2020-03-05,,,,,,,,,1022,465,1673,5212,2518,8094,5433,2632,8412,2.50596318618,2.07386303819,2.97988656857
2020-03-06,,,,,,,,,1239,558,2055,6377,3039,10043,6672,3191,10467,2.46996596766,2.00210569581,2.96820123108
2020-03-07,,,,,,,,,1510,670,2515,7812,3671,12452,8182,3861,12982,2.42148146303,1.90272675704,2.95103325712
2020-03-08,,,,,,,,,1797,794,3078,9535,4428,15423,9978,4656,16059,2.3584624876,1.78814743859,2.9227201292
2020-03-09,,,,,,,,,2095,894,3691,11556,5284,19008,12073,5550,19750,2.27989600164,1.65196131904,2.88102553887
2020-03-10,,,,,,,,,2414,957,4310,13896,6204,23212,14488,6508,24060,2.18618756142,1.49431371428,2.81423859173
2020-03-11,,,,,,,,,2755,1023,5061,16578,7190,28166,17243,7532,29120,2.07912529313,1.36121601214,2.74207351865
2020-03-12,1,1,,,,,,,3106,1074,5824,19420,8128,33609,20349,8606,34944,1.96153347465,1.23961862487,2.62304307194
2020-03-13,1,2,,,,,,,3441,1125,6714,22598,9118,39942,23790,9732,41658,1.83687800228,1.1416700621,2.52840083747
2020-03-14,1,3,,,,,,,3742,1173,7662,26054,10145,47185,27532,10905,49319,1.70899547492,1.07231457019,2.42416898906
2020-03-15,1,4,,,,,,,3999,1166,8448,29719,11142,55134,31532,12071,57766,1.58193425259,1.02734228129,2.31151615245
2020-03-16,0,4,,,,,,,4206,1180,9042,33490,12109,63512,35738,13251,66807,1.45977322179,0.99051162828,2.16548773624
2020-03-17,0,4,,,,,,,4355,1191,9655,37255,13012,72241,40093,14442,76462,1.34632952758,0.956553322364,2.03406263133
2020-03-18,3,7,,,,,,,4442,1199,9746,40976,13868,80842,44535,15642,86208,1.24480180931,0.932777473892,1.87577729019
2020-03-19,2,9,,,,,,,4472,1206,9925,44596,14681,89392,49007,16848,96132,1.15744124183,0.914439030282,1.68268528556
2020-03-20,2,11,,,,,,,4454,1211,9953,48027,15427,97672,53461,18059,106084,1.08530495752,0.900368665055,1.50023864585
2020-03-21,4,15,,,,,,,4401,1209,9775,51189,16078,105392,57862,19269,115858,1.02815705186,0.882640837743,1.34663365045
2020-03-22,2,17,,,,,,,4326,1206,9439,54006,16613,112315,62188,20475,125296,0.984615038954,0.864503914889,1.22742658044
2020-03-23,0,17,,,,,,,4237,1203,9158,56446,17022,118395,66424,21679,134454,0.952556037237,0.857538858021,1.12691518227
2020-03-24,2,19,,,,,,,4139,1195,8868,58490,17323,123571,70563,22874,143321,0.929621639613,0.833821494635,1.05377784653
2020-03-25,2,21,,,,,,,4036,1181,8557,60111,17547,127818,74599,24055,151878,0.913616018832,0.817645932877,1.00946707255
2020-03-26,4,25,,,,,,,3931,1174,8236,61287,17698,130993,78530,25230,160113,0.902711510396,0.80873401665,0.996485449882
2020-03-27,1,26,,,,,,,3827,1179,7924,62008,17803,133093,82357,26409,168037,0.895495241828,0.804976338503,0.980011136395
2020-03-28,3,29,,,,,,,3725,1186,7615,62292,17864,133994,86082,27596,175652,0.890927806644,0.790898555642,0.968496957292
2020-03-29,2,31,,,,,,,3626,1191,7316,62176,17882,133648,89709,28787,182967,0.888270060311,0.777502017033,0.967679755206
2020-03-30,4,35,,,,,,,3531,1194,6992,61707,17910,132193,93239,29982,189959,0.887008761731,0.768647467821,0.969645902304
2020-03-31,9,44,,,,,,,3439,1191,6723,60941,17921,129874,96678,31173,196681,0.886793451252,0.763425714343,0.972414124103
2020-04-01,14,58,,,,,,,3351,1187,6466,59937,17918,126685,100030,32361,203146,0.887387228169,0.760147225786,0.97559588468
2020-04-02,28,86,,,,,,,3268,1190,6184,58763,17909,123123,103298,33551,209330,0.888630033143,0.759445403228,0.979321277316
2020-04-03,19,105,,,,,,,3189,1189,5964,57480,17892,119162,106487,34741,215293,0.890411901618,0.759102830702,0.983390532862
2020-04-04,25,130,,,,,,,3115,1186,5729,56142,17867,114938,109602,35927,221022,0.892653760179,0.759645081741,0.987748005141
2020-04-05,22,152,,,,,,,3045,1190,5510,54786,17848,110674,112647,37117,226531,0.895293842227,0.761497571211,0.992294736452
2020-04-06,21,173,,,,,,,2980,1204,5308,53439,17846,106543,115627,38322,231839,0.898278328494,0.761383641148,0.996962818211
2020-04-07,20,193,,,,,,,2918,1219,5103,52121,17862,102488,118545,39541,236941,0.901555234385,0.763131770322,1.00165189916
2020-04-08,12,205,,,,,,,2861,1235,4915,50844,17902,98534,121407,40776,241855,0.905070843171,0.765253604611,1.00625840539
2020-04-09,30,235,,,,,,,2809,1241,4736,49616,17961,94713,124215,42017,246590,0.908768145121,0.767757260544,1.01068938365
2020-04-10,21,256,,,,,,,2760,1245,4566,48445,18033,91043,126975,43263,251155,0.912586827786,0.770723017867,1.01487078788
2020-04-11,19,275,,,,,,,2715,1251,4421,47333,18105,87540,129690,44515,255576,0.916464409056,0.773911488127,1.01874651899
2020-04-12,18,293,,,,,,,2673,1251,4279,46281,18170,84204,132363,45766,259855,0.92033813697,0.77738779644,1.02227348421
2020-04-13,20,313,,,,,,,2635,1251,4127,45289,18230,81015,134998,47018,263981,0.924147310178,0.780993253103,1.0254440723
2020-04-14,13,326,,,,,,,2599,1253,4054,44358,18289,78076,137597,48272,268034,0.92783570413,0.784675658134,1.02825221713
2020-04-15,10,336,,,,,,,2567,1254,3953,43485,18352,75307,140164,49526,271987,0.931353823107,0.788360826897,1.03070910493
2020-04-16,12,348,,,,,,,2537,1252,3852,42671,18417,72693,142701,50779,275839,0.935232201915,0.791974890468,1.04409016038
2020-04-17,16,364,,,,,,,2511,1266,3765,41914,18494,70275,145212,52045,279604,0.939118559285,0.795449841972,1.04410212503
2020-04-18,3,367,,,,,,,2487,1266,3703,41211,18571,68014,147698,53312,283307,0.942656644671,0.798728216614,1.04407862581
2020-04-19,8,375,,,,,,,2465,1268,3655,40561,18653,65940,150163,54580,286962,0.946205407068,0.801766229167,1.04405481732
2020-04-20,9,384,,,,,,,2445,1273,3619,39962,18735,64049,152609,55853,290580,0.949586563619,0.80868945907,1.04403082076
2020-04-21,8,392,,,,,,,2428,1281,3604,39410,18812,62345,155037,57135,294183,0.952825365797,0.821369861226,1.04403189002
2020-04-22,10,402,,,,,,,2409,1287,3568,38901,18880,60810,157446,58422,297751,0.954481006433,0.821539161093,1.04403869367
2020-04-23,5,407,,,,,,,2392,1288,3554,38431,18934,59450,159838,59711,301304,0.955945472015,0.821524284703,1.04401557509
2020-04-24,8,415,,,,,,,2376,1283,3547,37998,18977,58261,162214,60994,304851,0.957406616426,0.821505701339,1.04399229364
2020-04-25,4,419,,,,,,,2360,1294,3534,37598,19025,57229,164573,62288,308384,0.958005003337,0.82149063457,1.04396060222
2020-04-26,6,425,,,,,,,2344,1303,3519,37228,19077,56327,166918,63592,311903,0.958526002874,0.821479976616,1.04393744076
2020-04-27,7,432,,,,,,,2328,1302,3494,36882,19128,55542,169245,64894,315396,0.958493239625,0.821477443058,1.04391437407
2020-04-28,5,437,,,,,,,2312,1293,3485,36560,19169,54900,171558,66188,318880,0.958462270024,0.821513696931,1.04389151791
2020-04-29,7,444,,,,,,,2297,1291,3451,36258,19207,54297,173855,67479,322331,0.958433574284,0.821569698232,1.0438690377
2020-04-30,6,450,,,,,,,2283,1292,3412,35974,19245,53756,176138,68772,325743,0.958407743096,0.821631199407,1.04384717169
2020-05-01,3,453,,,,,,,2268,1293,3380,35705,19286,53284,178406,70065,329123,0.958385548195,0.821780508064,1.04382624856
2020-05-02,6,459,,,,,,,2254,1284,3370,35448,19304,52889,180660,71349,332492,0.95836800074,0.821980665358,1.04380671973
2020-05-03,4,463,,,,,,,2240,1257,3362,35201,19295,52548,182900,72607,335854,0.958356417074,0.8222464169,1.04380045052
2020-05-04,2,465,,,,,,,2226,1240,3350,34963,19266,52242,185126,73847,339203,0.958352514158,0.822593891411,1.04378401258
