abbr,state,population,case_7day_perc_change,death_7day_perc_change,test_7day_perc_change,case_7day_change,death_7day_change,test_7day_change,current_r,cur_infected_perc,total_infected_perc,Confirmed,Deaths,daily_tests_7day_ma,pos_rate_7day_ma,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,c19pro_score_cases,c19pro_score_deaths
AL,Alabama,4903185,-0.2602695763799742,-0.40506329113924056,-0.9563000258197779,-347.57142857142844,-9.142857142857144,-8465.714285714286,0.9167383510464804,0.01578728928237462,0.19387540955521768,132973,2276,386.85714285714283,2.553545051698671,-20.857142857142858,987.8571428571429,13.428571428571429,25.64618587052909,3.386703593872553
AK,Alaska,731545,0.16997792494481237,0.0,1.2061565620345343,11.0,0.0,3123.4285714285716,1.0109797856241274,0.006281226718793786,0.0352937960070809,5793,42,5713.0,0.014128178840239052,-0.42857142857142855,75.71428571428571,0.7142857142857143,-2.5680717127304473,-0.0
AZ,Arizona,7278717,0.20695703010815555,-0.2635658914728682,0.2491367805622047,101.14285714285717,-9.714285714285712,1680.1428571428569,0.8551917027785066,0.009492057460126558,0.23701471014740647,205964,5219,8424.0,0.07002102835436169,-15.714285714285714,589.8571428571429,27.142857142857142,-5.6213651575191,2.764380408455705
AR,Arkansas,3017825,0.039953810623556685,0.09900990099009903,-0.1416249460913915,24.71428571428578,1.4285714285714288,-1079.0,0.9329475454320838,0.02446795291310795,0.1795196871919346,65727,908,6539.714285714285,0.11044606579579712,-3.0,643.2857142857143,15.857142857142858,-3.4958311172507215,-0.5179730852155935
CA,California,39512223,-0.22820610066641384,-0.06480304955527325,0.08902247169188339,-1203.4285714285716,-7.285714285714292,9167.0,0.9321604006114068,0.01441690587745468,0.14969904376172405,740965,13758,112141.0,0.039682185819637776,-77.71428571428571,4070.0,105.14285714285714,75.52139863404571,0.3936141752612185
CO,Colorado,5758736,-0.0110417666826692,0.07692307692307689,-0.11604834439148981,-3.2857142857142776,0.2857142857142856,-1064.4285714285706,0.9335468027374789,0.002679060127083443,0.0665401226935911,59464,1973,8107.857142857143,0.03613778521716148,-1.8571428571428572,294.2857142857143,4.0,0.08588221038028288,-0.021929301540342238
CT,Connecticut,3565287,-0.4400921658986175,-0.4,-0.3231075697211156,-54.57142857142857,-0.28571428571428575,-4402.571428571429,0.8840017701748349,0.0013670708697504576,0.13139699552939216,53365,4468,9223.142857142857,0.0075276478423840654,0.8571428571428571,69.42857142857143,0.42857142857142855,2.630655242426992,0.02477459421520921
DE,Delaware,973764,0.6837782340862423,3.0,0.18017680551393472,47.57142857142857,0.42857142857142855,343.57142857142867,0.921408443729399,0.005427393084977469,0.12463594875144285,18249,609,2250.4285714285716,0.05205357709642607,-0.7142857142857143,117.14285714285714,0.5714285714285714,-16.938992828280778,-0.4858992009316353
FL,Florida,21477737,0.20133707974033527,-0.1341772151898735,0.10548570817719133,593.7142857142858,-15.142857142857153,2537.4285714285725,0.8620971084512027,0.013577687444445381,0.2233692497491705,648269,11871,26592.14285714286,0.13321872733621637,-82.71428571428571,3542.5714285714284,97.71428571428571,-38.294706725423644,2.1455230335198046
GA,Georgia,10617423,-0.062034041356027574,-0.13836477987421378,0.048781897105877006,-126.0,-9.428571428571423,964.8571428571413,0.8871834528732387,0.02619769411089678,0.2437073478187692,283807,6044,20743.85714285714,0.09184130241655017,-35.57142857142857,1905.142857142857,58.714285714285715,6.19329251323157,1.8950348151053595
HI,Hawaii,1415872,-0.12683499706400472,-0.23809523809523814,1.133780385582565,-30.85714285714286,-0.7142857142857144,2898.4285714285716,0.9412185145165555,0.014747802061203272,0.05327812118609592,9959,86,5454.857142857143,0.03970249319086529,-1.0,212.42857142857142,2.2857142857142856,10.578493626415947,0.31499832102813063
ID,Idaho,1787065,-0.1813241106719368,-0.4893617021276596,-0.30135414275877903,-52.428571428571445,-3.285714285714286,-750.2857142857144,0.9373362096743573,0.016597605571145986,0.13687191008721003,33738,385,1739.4285714285713,0.14783180026281212,-4.285714285714286,236.71428571428572,3.4285714285714284,6.995285854817817,1.7545251818283023
IL,Illinois,12671821,0.19544311288652164,0.18115942028985496,0.1824397464958135,377.42857142857133,3.5714285714285694,8451.0,0.9475562535631782,0.006923866743382818,0.1217686076847203,252884,8398,54773.142857142855,0.042158304904384845,-1.1428571428571428,2308.5714285714284,23.285714285714285,-26.473070273107485,-0.46276306203507833
IN,Indiana,6732219,-0.061477892186553605,0.014084507042253646,-0.07053892055694246,-58.0,0.14285714285714413,-754.8571428571431,0.947089908862089,0.005994903017860827,0.10149343032364218,100394,3368,9946.42857142857,0.0890197486535009,-15.714285714285714,885.4285714285714,10.285714285714286,2.907971719653167,-0.01055402054821565
IA,Iowa,3155070,-0.3441069258809235,-0.3150684931506849,-0.048947626040137006,-404.57142857142867,-3.2857142857142856,-257.1428571428569,0.950282858517381,0.02303688983128742,0.14316449397319236,70537,1170,4996.285714285715,0.15314233430548405,1.7142857142857142,771.1428571428571,7.142857142857143,89.0593956027418,1.1483772243011745
KS,Kansas,2913314,-0.07772020725388601,0.4545454545454545,-0.10858816369998474,-45.0,1.4285714285714284,-407.85714285714266,0.9823994012275789,0.008874086349772116,0.0773888430838557,46337,483,3348.1428571428573,0.18355591585953832,-4.857142857142857,534.0,4.571428571428571,5.120344890954075,-0.5247109778871362
