date,Province_State,Country_Region,Combined_Key,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,Texas,US,"Bexar, Texas, US",0,0,,,0.0,0.0
2020-01-23,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-01-24,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-01-25,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-01-26,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-01-27,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-01-28,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-01-29,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-01-30,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-01-31,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-01,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-02,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-03,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-04,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-05,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-06,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-07,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-08,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-09,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-10,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-11,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-12,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-13,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-14,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-15,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-16,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-17,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-18,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-19,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-20,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-21,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-22,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-23,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-24,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-25,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-26,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-27,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-28,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-02-29,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-03-01,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-03-02,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-03-03,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-03-04,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-03-05,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-03-06,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-03-07,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-03-08,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-03-09,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-03-10,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-03-11,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-03-12,Texas,US,"Bexar, Texas, US",0,0,0.0,0.0,0.0,0.0
2020-03-13,Texas,US,"Bexar, Texas, US",1,0,0.0,1.0,0.14285714285714285,0.0
2020-03-14,Texas,US,"Bexar, Texas, US",2,0,0.0,1.0,0.2857142857142857,0.0
2020-03-15,Texas,US,"Bexar, Texas, US",2,0,0.0,0.0,0.2857142857142857,0.0
2020-03-16,Texas,US,"Bexar, Texas, US",3,0,0.0,1.0,0.42857142857142855,0.0
2020-03-17,Texas,US,"Bexar, Texas, US",4,0,0.0,1.0,0.5714285714285714,0.0
2020-03-18,Texas,US,"Bexar, Texas, US",11,0,0.0,7.0,1.5714285714285714,0.0
2020-03-19,Texas,US,"Bexar, Texas, US",29,0,0.0,18.0,4.142857142857143,0.0
2020-03-20,Texas,US,"Bexar, Texas, US",29,0,0.0,0.0,4.0,0.0
2020-03-21,Texas,US,"Bexar, Texas, US",39,0,0.0,10.0,5.285714285714286,0.0
2020-03-22,Texas,US,"Bexar, Texas, US",46,1,1.0,7.0,6.285714285714286,0.14285714285714285
2020-03-23,Texas,US,"Bexar, Texas, US",57,1,0.0,11.0,7.714285714285714,0.14285714285714285
2020-03-24,Texas,US,"Bexar, Texas, US",69,1,0.0,12.0,9.285714285714286,0.14285714285714285
2020-03-25,Texas,US,"Bexar, Texas, US",69,2,1.0,0.0,8.285714285714286,0.2857142857142857
2020-03-26,Texas,US,"Bexar, Texas, US",84,3,1.0,15.0,7.857142857142857,0.42857142857142855
2020-03-27,Texas,US,"Bexar, Texas, US",113,5,2.0,29.0,12.0,0.7142857142857143
2020-03-28,Texas,US,"Bexar, Texas, US",125,5,0.0,12.0,12.285714285714286,0.7142857142857143
2020-03-29,Texas,US,"Bexar, Texas, US",140,5,0.0,15.0,13.428571428571429,0.5714285714285714
2020-03-30,Texas,US,"Bexar, Texas, US",157,6,1.0,17.0,14.285714285714286,0.7142857142857143
2020-03-31,Texas,US,"Bexar, Texas, US",168,6,0.0,11.0,14.142857142857142,0.7142857142857143
2020-04-01,Texas,US,"Bexar, Texas, US",207,9,3.0,39.0,19.714285714285715,1.0
2020-04-02,Texas,US,"Bexar, Texas, US",229,9,0.0,22.0,20.714285714285715,0.8571428571428571
2020-04-03,Texas,US,"Bexar, Texas, US",254,9,0.0,25.0,20.142857142857142,0.5714285714285714
2020-04-04,Texas,US,"Bexar, Texas, US",342,9,0.0,88.0,31.0,0.5714285714285714
2020-04-05,Texas,US,"Bexar, Texas, US",384,11,2.0,42.0,34.857142857142854,0.8571428571428571
2020-04-06,Texas,US,"Bexar, Texas, US",410,12,1.0,26.0,36.142857142857146,0.8571428571428571
2020-04-07,Texas,US,"Bexar, Texas, US",456,12,0.0,46.0,41.142857142857146,0.8571428571428571
2020-04-08,Texas,US,"Bexar, Texas, US",503,18,6.0,47.0,42.285714285714285,1.2857142857142858
2020-04-09,Texas,US,"Bexar, Texas, US",554,20,2.0,51.0,46.42857142857143,1.5714285714285714
2020-04-10,Texas,US,"Bexar, Texas, US",615,22,2.0,61.0,51.57142857142857,1.8571428571428572
2020-04-11,Texas,US,"Bexar, Texas, US",665,24,2.0,50.0,46.142857142857146,2.142857142857143
2020-04-12,Texas,US,"Bexar, Texas, US",723,27,3.0,58.0,48.42857142857143,2.2857142857142856
2020-04-13,Texas,US,"Bexar, Texas, US",772,30,3.0,49.0,51.714285714285715,2.5714285714285716
2020-04-14,Texas,US,"Bexar, Texas, US",794,33,3.0,22.0,48.285714285714285,3.0
2020-04-15,Texas,US,"Bexar, Texas, US",815,33,0.0,21.0,44.57142857142857,2.142857142857143
2020-04-16,Texas,US,"Bexar, Texas, US",890,37,4.0,75.0,48.0,2.4285714285714284
2020-04-17,Texas,US,"Bexar, Texas, US",918,37,0.0,28.0,43.285714285714285,2.142857142857143
2020-04-18,Texas,US,"Bexar, Texas, US",959,37,0.0,41.0,42.0,1.8571428571428572
2020-04-19,Texas,US,"Bexar, Texas, US",992,38,1.0,33.0,38.42857142857143,1.5714285714285714
2020-04-20,Texas,US,"Bexar, Texas, US",1015,39,1.0,23.0,34.714285714285715,1.2857142857142858
2020-04-21,Texas,US,"Bexar, Texas, US",1029,39,0.0,14.0,33.57142857142857,0.8571428571428571
2020-04-22,Texas,US,"Bexar, Texas, US",1080,39,0.0,51.0,37.857142857142854,0.8571428571428571
2020-04-23,Texas,US,"Bexar, Texas, US",1167,43,4.0,87.0,39.57142857142857,0.8571428571428571
2020-04-24,Texas,US,"Bexar, Texas, US",1334,43,0.0,167.0,59.42857142857143,0.8571428571428571
2020-04-25,Texas,US,"Bexar, Texas, US",1334,43,0.0,0.0,53.57142857142857,0.8571428571428571
2020-04-26,Texas,US,"Bexar, Texas, US",1334,43,0.0,0.0,48.857142857142854,0.7142857142857143
