date,Province_State,Country_Region,Combined_Key,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,,,0.0,0.0
2020-01-23,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-01-24,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-01-25,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-01-26,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-01-27,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-01-28,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-01-29,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-01-30,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-01-31,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-01,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-02,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-03,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-04,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-05,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-06,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-07,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-08,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-09,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-10,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-11,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-12,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-13,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-14,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-15,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-16,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-17,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-18,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-19,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-20,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-21,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-22,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-23,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-24,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-25,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-26,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-27,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-28,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-02-29,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-03-01,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-03-02,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-03-03,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-03-04,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
2020-03-05,Massachusetts,US,"Middlesex, Massachusetts, US",0,0,0.0,0.0,0.0,0.0
