date,Province_State,Country_Region,Combined_Key,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,California,US,"Los Angeles, California, US",0,0,,,0.0,0.0
2020-01-23,California,US,"Los Angeles, California, US",0,0,0.0,0.0,0.0,0.0
2020-01-24,California,US,"Los Angeles, California, US",0,0,0.0,0.0,0.0,0.0
2020-01-25,California,US,"Los Angeles, California, US",0,0,0.0,0.0,0.0,0.0
2020-01-26,California,US,"Los Angeles, California, US",1,0,0.0,1.0,0.2,0.0
2020-01-27,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.16666666666666666,0.0
2020-01-28,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.14285714285714285,0.0
2020-01-29,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.14285714285714285,0.0
2020-01-30,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.14285714285714285,0.0
2020-01-31,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.14285714285714285,0.0
2020-02-01,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.14285714285714285,0.0
2020-02-02,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-03,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-04,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-05,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-06,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-07,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-08,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-09,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-10,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-11,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-12,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-13,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-14,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-15,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-16,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-17,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-18,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-19,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-20,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-21,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-22,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-23,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-24,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-25,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-26,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-27,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-28,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-02-29,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-03-01,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-03-02,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-03-03,California,US,"Los Angeles, California, US",1,0,0.0,0.0,0.0,0.0
2020-03-04,California,US,"Los Angeles, California, US",7,0,0.0,6.0,0.8571428571428571,0.0
2020-03-05,California,US,"Los Angeles, California, US",11,0,0.0,4.0,1.4285714285714286,0.0
2020-03-06,California,US,"Los Angeles, California, US",13,0,0.0,2.0,1.7142857142857142,0.0
2020-03-07,California,US,"Los Angeles, California, US",14,0,0.0,1.0,1.8571428571428572,0.0
2020-03-08,California,US,"Los Angeles, California, US",14,0,0.0,0.0,1.8571428571428572,0.0
2020-03-09,California,US,"Los Angeles, California, US",14,0,0.0,0.0,1.8571428571428572,0.0
2020-03-10,California,US,"Los Angeles, California, US",20,0,0.0,6.0,2.7142857142857144,0.0
2020-03-11,California,US,"Los Angeles, California, US",27,1,1.0,7.0,2.857142857142857,0.14285714285714285
2020-03-12,California,US,"Los Angeles, California, US",32,1,0.0,5.0,3.0,0.14285714285714285
2020-03-13,California,US,"Los Angeles, California, US",40,1,0.0,8.0,3.857142857142857,0.14285714285714285
2020-03-14,California,US,"Los Angeles, California, US",53,1,0.0,13.0,5.571428571428571,0.14285714285714285
2020-03-15,California,US,"Los Angeles, California, US",53,1,0.0,0.0,5.571428571428571,0.14285714285714285
2020-03-16,California,US,"Los Angeles, California, US",94,1,0.0,41.0,11.428571428571429,0.14285714285714285
2020-03-17,California,US,"Los Angeles, California, US",144,1,0.0,50.0,17.714285714285715,0.14285714285714285
2020-03-18,California,US,"Los Angeles, California, US",190,1,0.0,46.0,23.285714285714285,0.0
2020-03-19,California,US,"Los Angeles, California, US",231,2,1.0,41.0,28.428571428571427,0.14285714285714285
2020-03-20,California,US,"Los Angeles, California, US",292,2,0.0,61.0,36.0,0.14285714285714285
2020-03-21,California,US,"Los Angeles, California, US",292,2,0.0,0.0,34.142857142857146,0.14285714285714285
2020-03-22,California,US,"Los Angeles, California, US",407,5,3.0,115.0,50.57142857142857,0.5714285714285714
2020-03-23,California,US,"Los Angeles, California, US",536,7,2.0,129.0,63.142857142857146,0.8571428571428571
2020-03-24,California,US,"Los Angeles, California, US",662,11,4.0,126.0,74.0,1.4285714285714286
2020-03-25,California,US,"Los Angeles, California, US",812,13,2.0,150.0,88.85714285714286,1.7142857142857142
2020-03-26,California,US,"Los Angeles, California, US",1229,21,8.0,417.0,142.57142857142858,2.7142857142857144
2020-03-27,California,US,"Los Angeles, California, US",1465,26,5.0,236.0,167.57142857142858,3.4285714285714284
2020-03-28,California,US,"Los Angeles, California, US",1465,26,0.0,0.0,167.57142857142858,3.4285714285714284
2020-03-29,California,US,"Los Angeles, California, US",1829,32,6.0,364.0,203.14285714285714,3.857142857142857
