date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-05,0,0,,,,,,,112,50,150,112,50,150,112,50,150,2.30693724916
2020-02-06,0,0,,,,,,,112,50,150,225,99,300,224,100,300,2.30674525382
2020-02-07,0,0,,,,,,,112,50,150,337,150,450,336,150,450,2.30670272604
2020-02-08,0,0,,,,,,,112,50,150,450,199,600,448,200,600,2.30665077291
2020-02-09,0,0,,,,,,,271,114,386,721,332,968,719,314,986,2.3065873029
2020-02-10,0,0,,,,,,,271,114,386,992,452,1348,990,428,1372,2.30650975909
2020-02-11,0,0,,,,,,,271,114,386,1263,570,1730,1261,542,1758,2.30641501497
2020-02-12,0,0,,,,,,,271,114,386,1535,687,2113,1532,656,2144,2.30629924659
2020-02-13,0,0,,,,,,,444,190,610,1979,899,2701,1976,846,2754,2.30615777562
2020-02-14,0,0,,,,,,,628,298,867,2607,1203,3561,2604,1144,3621,2.30596627404
2020-02-15,0,0,,,,,,,870,450,1165,3477,1694,4722,3474,1594,4786,2.30575261216
2020-02-16,0,0,,,,,,,1532,833,1969,5010,2630,6687,5006,2427,6755,2.30548656315
2020-02-17,0,0,,,,,,,2542,1495,3181,7552,4254,9844,7548,3922,9936,2.30516298448
2020-02-18,0,0,,,,,,,2929,1735,3764,10481,6029,13600,10477,5657,13700,2.3047683386
2020-02-19,0,0,,,,,,,3468,2166,4427,13949,8245,18016,13945,7823,18127,2.30428614334
2020-02-20,0,0,,,,,,,3592,2250,4606,17428,10455,22473,17537,10073,22733,2.30369558577
2020-02-21,0,0,,,,,,,4060,2613,5240,21376,13062,27564,21597,12686,27973,2.30297119998
2020-02-22,0,0,,,,,,,5061,3302,6527,26324,16355,33914,26658,15988,34500,2.3020840146
2020-02-23,0,0,,,,,,,6022,4003,7749,32234,20393,41494,32680,19991,42249,2.30099743284
2020-02-24,0,0,,,,,,,7330,4902,9442,39292,25250,50505,40010,24893,51691,2.29966504432
2020-02-25,0,0,,,,,,,10837,6994,13741,49858,32246,63744,50847,31887,65432,2.29802907012
2020-02-26,0,0,,,,,,,13291,8595,16848,62878,40758,80071,64138,40482,82280,2.29601724809
2020-02-27,0,0,,,,,,,14459,9270,18459,77065,49923,98073,78597,49752,100739,2.29353996574
2020-02-28,0,0,,,,,,,17342,11012,22245,93963,60742,119595,95939,60764,122984,2.29048418694
2020-02-29,1,1,,,,,,,20723,12746,26843,114058,73195,145447,116662,73510,149827,2.2867058909
2020-03-01,0,1,,,,,,,26628,15967,34705,139816,88761,178795,143290,89477,184532,2.28202056571
