date,Province_State,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_tests,net_hosp,daily_tests_7day_ma,pos_rate_7day_ma,rt_estimate,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,prevalence_ratio_7day_ma,true_inf_est_7day_ma,implied_ifr_7day_ma
2020-03-07,Idaho,0,0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,20.0,32.44660995014027,0.026417023487507716
2020-03-08,Idaho,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,20.0,29.97006451781291,0.023833305859624485
2020-03-09,Idaho,0,0,0.0,0.0,14.0,0.0,4.666666666666667,0.0,,0.0,0.0,0.0,2.5,51.62527395752338,0.0110687755749003
2020-03-10,Idaho,0,0,0.0,0.0,0.0,0.0,3.5,0.0,,0.0,0.0,0.0,2.5,53.56311881347192,0.013335401860618708
2020-03-11,Idaho,0,0,0.0,0.0,26.0,0.0,8.0,0.0,,0.0,0.0,0.0,2.5,68.10444854165651,0.01258571026558684
2020-03-12,Idaho,0,0,0.0,0.0,26.0,0.0,11.0,0.0,,0.0,0.0,0.0,2.5,115.71204761808174,0.011111326021624854
2020-03-13,Idaho,1,0,0.0,1.0,38.0,0.0,14.857142857142858,0.0,,0.0,0.14285714285714285,0.0,2.5,165.42049783778086,0.012954000083825945
2020-03-14,Idaho,2,0,0.0,1.0,45.0,0.0,21.285714285714285,0.013422818791946308,inf,0.0,0.2857142857142857,0.0,4.353710228363175,188.58414676178174,0.011362869995450815
2020-03-15,Idaho,4,0,0.0,2.0,3.0,0.0,21.714285714285715,0.03289473684210526,inf,0.0,0.5714285714285714,0.0,5.401905000440046,231.3819568086634,0.010495941265548576
2020-03-16,Idaho,4,0,0.0,0.0,91.0,0.0,32.714285714285715,0.021834061135371178,inf,0.0,0.5714285714285714,0.0,4.8642164982621665,271.3421218011591,0.008950219053535291
2020-03-17,Idaho,8,0,0.0,4.0,83.0,0.0,44.57142857142857,0.022435897435897436,inf,0.0,1.1428571428571428,0.0,4.896578758061112,463.46054842357853,0.006164802736416691
2020-03-18,Idaho,9,0,0.0,1.0,115.0,0.0,57.285714285714285,0.022443890274314218,inf,0.0,1.2857142857142858,0.0,4.897005613306828,508.4706177689281,0.006742909636775758
2020-03-19,Idaho,23,0,0.0,14.0,2.0,0.0,53.857142857142854,0.029177718832891247,2.173740053050398,0.0,3.2857142857142856,0.0,5.233037874091788,696.4431643833817,0.004717849860186937
2020-03-20,Idaho,36,0,0.0,13.0,143.0,0.0,68.85714285714286,0.04771784232365145,1.450622406639004,0.0,5.0,0.0,5.995106240853741,827.4264144953306,0.0029350905240953405
2020-03-21,Idaho,42,0,0.0,6.0,298.0,0.0,105.0,0.039455782312925174,1.807074829931973,0.0,5.714285714285714,0.0,5.678156741274547,973.854088791113,0.002640465959967983
2020-03-22,Idaho,42,0,0.0,0.0,306.0,0.0,148.28571428571428,0.03564547206165703,1.588769611890999,0.0,5.428571428571429,0.0,5.5208013585444835,957.6366624564245,0.0025360050672474503
2020-03-23,Idaho,68,0,0.0,26.0,139.0,0.0,155.14285714285714,0.03867403314917127,1.7231430325352974,0.0,9.142857142857142,0.0,5.646514339104121,888.6704779338352,0.002893568128207837
2020-03-24,Idaho,81,0,0.0,13.0,581.0,0.0,226.28571428571428,0.027146464646464648,0.9303833792470156,0.0,10.428571428571429,0.0,5.13618947526443,786.9183972890643,0.002723099561834227
2020-03-25,Idaho,91,0,0.0,10.0,23.0,0.0,213.14285714285714,0.04289544235924933,0.8989392703112251,0.0,11.714285714285714,0.0,5.813794387702385,759.3441395235728,0.0022575873376217666
