date,Province_State,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_tests,net_hosp,daily_tests_7day_ma,pos_rate_7day_ma,rt_estimate,net_hosp_7day_ma,daily_confirmed_7day_ma,daily_deaths_7day_ma,prevalence_ratio_7day_ma,true_inf_est_7day_ma,implied_ifr_7day_ma
2020-03-06,Indiana,1,0,0.0,1.0,,,0.0,,,0.0,1.0,0.0,20.0,88.34584492210358,0.12451066611790215
2020-03-07,Indiana,1,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.5,0.0,20.0,138.88148657406387,0.08743323132836354
2020-03-08,Indiana,2,0,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,,0.0,0.6666666666666666,0.0,18.5,218.83720172001352,0.0620160944517662
2020-03-09,Indiana,3,0,0.0,1.0,0.0,0.0,0.25,1.0,,0.0,0.75,0.0,18.5,288.67174600163537,0.05344676658616955
2020-03-10,Indiana,6,0,0.0,3.0,34.0,0.0,7.0,0.14285714285714285,,0.0,1.2,0.0,8.547431568147635,389.2885739572401,0.04550425288421507
2020-03-11,Indiana,11,0,0.0,5.0,7.0,0.0,7.0,0.21428571428571427,,0.0,1.8333333333333333,0.0,9.906560798180411,530.185377735747,0.037183759760556115
2020-03-12,Indiana,13,0,0.0,2.0,21.0,0.0,9.0,0.1746031746031746,,0.0,1.8571428571428572,0.0,9.185687152298758,705.4873571998265,0.03381654201690452
2020-03-13,Indiana,13,0,0.0,0.0,9.0,0.0,10.285714285714286,0.15277777777777776,0.15277777777777776,0.0,1.7142857142857142,0.0,8.753887679764572,1086.2870046913763,0.026038895948820178
2020-03-14,Indiana,16,0,0.0,3.0,16.0,0.0,12.571428571428571,0.1590909090909091,0.1590909090909091,0.0,2.142857142857143,0.0,8.881792281739724,1359.8024549053816,0.022482257228720628
2020-03-15,Indiana,20,0,0.0,4.0,32.0,0.0,17.0,0.14285714285714285,1.0,0.0,2.5714285714285716,0.0,8.547431568147635,1654.9493641088268,0.01864536977767843
2020-03-16,Indiana,25,1,1.0,5.0,18.0,0.0,19.571428571428573,0.1605839416058394,0.7493917274939171,0.0,3.142857142857143,0.14285714285714285,8.911668195648843,1916.4186756755043,0.015430567937355942
2020-03-17,Indiana,30,2,1.0,5.0,20.0,0.0,17.571428571428573,0.19512195121951217,1.1175166297117516,0.0,3.4285714285714284,0.2857142857142857,9.567617668790177,2335.162707852253,0.01309177663236426
2020-03-18,Indiana,38,2,0.0,8.0,34.0,0.0,21.428571428571427,0.19333333333333336,1.2654545454545458,0.0,3.857142857142857,0.2857142857142857,9.535149844412224,2821.888756664557,0.011795544458335647
2020-03-19,Indiana,60,2,0.0,22.0,187.0,0.0,45.142857142857146,0.13924050632911392,0.8752260397830017,0.0,6.714285714285714,0.2857142857142857,8.470391077664274,3335.845211349916,0.009935370211450916
2020-03-20,Indiana,86,3,1.0,26.0,174.0,0.0,68.71428571428571,0.1392931392931393,0.9750519750519752,0.0,10.428571428571429,0.42857142857142855,8.471519376092123,3544.8673396638596,0.008946536689661567
2020-03-21,Indiana,128,4,1.0,42.0,279.0,0.0,106.28571428571429,0.14919354838709678,0.929068914956012,0.0,16.0,0.5714285714285714,8.680092910878992,4009.7664564086913,0.007659868984438228
2020-03-22,Indiana,204,6,2.0,76.0,661.0,0.0,196.14285714285714,0.1325564457392571,0.6793517844136927,0.0,26.285714285714285,0.8571428571428571,8.325328326304863,4183.594156504957,0.007478190549881369
2020-03-23,Indiana,270,7,1.0,66.0,466.0,0.0,260.14285714285717,0.129049972542559,0.6674998579787534,0.0,35.0,0.8571428571428571,8.247764171475296,4509.753861572237,0.007190763049153607
2020-03-24,Indiana,368,12,5.0,98.0,971.0,0.0,396.0,0.12085137085137085,0.867932572478027,0.0,48.285714285714285,1.4285714285714286,8.062189401481303,4770.572684801919,0.007426481843875831
2020-03-25,Indiana,477,14,2.0,109.0,425.0,0.0,451.85714285714283,0.138476130256086,0.9941346067638411,0.0,62.714285714285715,1.7142857142857142,8.453980966173642,4702.02539289078,0.006987870143538817
2020-03-26,Indiana,645,17,3.0,168.0,1295.0,0.0,610.1428571428571,0.1379068133926481,0.9243483708480197,0.0,83.57142857142857,2.142857142857143,8.441729060510745,4645.009006665257,0.007042889619232825
2020-03-27,Indiana,979,25,8.0,334.0,2285.0,0.0,911.7142857142857,0.1413350047007208,1.0662250629345587,0.0,127.57142857142857,3.142857142857143,8.515127696348975,4801.243895334784,0.006516168511271344
2020-03-28,Indiana,1233,31,6.0,254.0,1471.0,0.0,1082.0,0.14602587800369685,1.1315452078499235,0.0,157.85714285714286,3.857142857142857,8.61413319849563,4614.087446237624,0.007461620922820796
2020-03-29,Indiana,1513,32,1.0,280.0,1423.0,0.0,1190.857142857143,0.15750959692898273,1.3033331423496721,0.0,187.0,3.7142857142857144,8.849996599512442,4640.945362297773,0.007726258349956025
2020-03-30,Indiana,1786,35,3.0,273.0,1828.0,0.0,1385.4285714285713,0.15745514539080224,1.1370562211669122,0.0,216.57142857142858,4.0,8.848898898237817,4510.084175898254,0.00845723841401705
2020-03-31,Indiana,2158,49,14.0,372.0,1715.0,0.0,1491.7142857142858,0.17180616740088103,1.2458134821208198,0.0,255.71428571428572,5.285714285714286,9.13192120389149,3962.6501058240046,0.009589542095616885
2020-04-01,Indiana,2564,65,16.0,406.0,1002.0,0.0,1574.142857142857,0.1894908793901443,1.34072149918836,0.0,298.14285714285717,7.285714285714286,9.464888019478629,3936.2155449226975,0.010815319457376063
2020-04-02,Indiana,3038,78,13.0,474.0,1910.0,0.0,1662.0,0.20577617328519857,1.4091760727505371,0.0,341.85714285714283,8.714285714285714,9.758009393835945,4130.124662314382,0.014112337774582559
2020-04-03,Indiana,3437,102,24.0,399.0,1550.0,0.0,1557.0,0.22534177447472242,1.4306542513490375,0.0,351.14285714285717,11.0,10.095228387976817,4169.298492916826,0.014870607154976094
2020-04-04,Indiana,3953,116,14.0,516.0,1965.0,0.0,1627.5714285714287,0.2388308610550338,1.5168183958819368,0.0,388.57142857142856,12.142857142857142,10.319251909875309,4267.45697914153,0.01482984236163179
2020-04-05,Indiana,4411,127,11.0,458.0,2852.0,0.0,1831.7142857142858,0.2259397909842458,1.3150854500877898,0.0,414.0,13.571428571428571,10.10529989493951,4320.159662781963,0.014318253880762825
2020-04-06,Indiana,4956,143,16.0,545.0,3539.0,0.0,2076.1428571428573,0.2172985618936214,1.1467494509127463,0.0,452.85714285714283,15.428571428571429,9.95844701293554,4341.371672184379,0.013820516769947676
2020-04-07,Indiana,5510,173,30.0,554.0,2573.0,0.0,2198.714285714286,0.21752972516405691,1.0571181380779608,0.0,478.85714285714283,17.714285714285715,9.962413124586348,4619.84084475554,0.013142073018209879
2020-04-08,Indiana,5943,203,30.0,433.0,2105.0,0.0,2356.285714285714,0.2048017460894871,0.9088494424386483,0.0,482.7142857142857,19.714285714285715,9.740804306077377,4474.01945385586,0.013187247084755481
2020-04-09,Indiana,6351,245,42.0,408.0,1264.0,0.0,2264.0,0.20898536092882383,0.8750349934076038,0.0,473.2857142857143,23.857142857142858,9.814386672700515,4516.556939655636,0.009488896836626728
2020-04-10,Indiana,6907,300,55.0,556.0,2907.0,0.0,2457.8571428571427,0.20168555652426623,0.8926517796873117,0.0,495.7142857142857,28.285714285714285,9.68550641710187,4581.4255555348855,0.008481452418276008
2020-04-11,Indiana,7435,330,30.0,528.0,4175.0,0.0,2773.5714285714284,0.17934586659799126,0.8253430903320479,0.0,497.42857142857144,30.571428571428573,9.275879415181898,4819.895018342013,0.007735793859373338
2020-04-12,Indiana,7928,343,13.0,493.0,3274.0,0.0,2833.8571428571427,0.1772949538740737,0.8150378240967349,0.0,502.42857142857144,30.857142857142858,9.237025173751608,5093.019026397386,0.007348995013483588
2020-04-13,Indiana,8359,350,7.0,431.0,2050.0,0.0,2621.1428571428573,0.17942010028340963,0.8760672392168616,0.0,486.14285714285717,29.571428571428573,9.277281584274986,6060.106742141526,0.006506250319716006
2020-04-14,Indiana,8527,387,37.0,168.0,1478.0,0.0,2464.714285714286,0.17504202167738944,0.837580301794465,0.0,431.0,30.571428571428573,9.194083772213467,6478.366714674957,0.005556956187498912
2020-04-15,Indiana,8960,436,49.0,433.0,2379.0,0.0,2503.8571428571427,0.17184914703029613,0.8520647189211079,0.0,431.0,33.285714285714285,9.1327506842754,6720.481812033383,0.005144188993938883
2020-04-16,Indiana,9542,477,41.0,582.0,2719.0,0.0,2711.714285714286,0.1681066273311558,0.9373320418249252,0.0,455.85714285714283,33.142857142857146,9.060129312504127,6723.271907934723,0.004929572624266818
2020-04-17,Indiana,10154,522,45.0,612.0,3670.0,0.0,2820.714285714286,0.1644466953659154,0.9275317304446016,0.0,463.85714285714283,31.714285714285715,8.988324438071384,6895.637424072478,0.0050549558675253925
2020-04-18,Indiana,10641,545,23.0,487.0,2088.0,0.0,2522.5714285714284,0.181560765658625,1.011931023178752,0.0,458.0,30.714285714285715,9.317591657514257,6766.914641732585,0.005298890965168445
2020-04-19,Indiana,11211,562,17.0,570.0,4269.0,0.0,2664.714285714286,0.1759502492896585,1.005188626157112,0.0,469.0,31.285714285714285,9.211427852413566,6546.1056688690105,0.0053030438966750445
2020-04-20,Indiana,11688,577,15.0,477.0,3497.0,0.0,2871.4285714285716,0.17164179104477612,0.9987933836792133,0.0,475.57142857142856,32.42857142857143,9.128747883836184,5750.353803203317,0.005589718170897851
2020-04-21,Indiana,12097,635,58.0,409.0,2625.0,0.0,3035.285714285714,0.16802372099590532,0.9995068229220543,0.0,510.0,35.42857142857143,9.058511460304981,5589.200123812375,0.006287636220634433
2020-04-22,Indiana,12438,666,31.0,341.0,2206.0,0.0,3010.5714285714284,0.16527474613267534,1.0050353749275254,0.0,496.85714285714283,32.857142857142854,9.004639498847332,5986.5867255994535,0.005846403235141533
2020-04-23,Indiana,13039,706,40.0,601.0,2570.0,0.0,2989.285714285714,0.16712066905615292,0.9204668665606824,0.0,499.57142857142856,32.714285714285715,9.040863190617515,5891.170018106753,0.00647458094497757
2020-04-24,Indiana,13681,741,35.0,642.0,3513.0,0.0,2966.8571428571427,0.16978043143297383,0.9649343045457833,0.0,503.85714285714283,31.285714285714285,9.092707368512674,5585.515814727079,0.00639408908665507
2020-04-25,Indiana,14399,786,45.0,718.0,4221.0,1515.0,3271.5714285714284,0.1639229727959478,0.9550294936807394,216.42857142857142,536.8571428571429,34.42857142857143,8.977984334325196,5388.207659495314,0.005912382163111871
2020-04-26,Indiana,15012,813,27.0,613.0,1934.0,-69.0,2938.0,0.18486822911601672,1.100250774237537,206.57142857142858,543.0,35.857142857142854,9.379408888392977,5012.62549939313,0.00641237952979903
2020-04-27,Indiana,15961,844,31.0,949.0,2768.0,47.0,2833.8571428571427,0.21550637697232444,1.3039280471762174,213.28571428571428,610.4285714285714,38.142857142857146,9.927626303531637,4779.333764740871,0.006546040897273588
