date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper
2020-02-25,,,,,,,,,56,28,74,56,28,74,56,28,74,1.70147058824,1.2,2
2020-02-26,,,,,,,,,56,28,74,111,56,148,111,56,148,1.70036382748,1.19972595236,1.99991730598
2020-02-27,,,,,,,,,56,28,74,167,84,222,167,84,222,1.70002389727,1.19963259056,1.99988131529
2020-02-28,,,,,,,,,56,28,74,222,112,296,222,112,296,1.6995779199,1.19950745478,1.99982957011
2020-02-29,,,,,,,,,56,28,74,278,140,370,278,140,370,1.69899236964,1.19933849934,1.99975514072
2020-03-01,,,,,,,,,56,28,74,333,168,444,333,168,444,1.6982230657,1.19907402294,1.99965162811
2020-03-02,,,,,,,,,56,28,74,389,196,518,389,196,518,1.69721183871,1.19866835999,1.9995061617
2020-03-03,,,,,,,,,56,28,74,444,224,592,444,224,592,1.69588222651,1.19825945744,1.99928052728
2020-03-04,,,,,,,,,56,28,74,500,252,666,500,252,666,1.69413398227,1.19778015876,1.99895187882
2020-03-05,,,,,,,,,148,80,210,648,332,876,648,332,876,1.69174477735,1.19699336535,1.99834007569
2020-03-06,,,,,,,,,148,80,209,796,413,1084,796,413,1084,1.68871618729,1.19566741491,1.99773983826
2020-03-07,,,,,,,,,155,85,222,950,499,1306,950,499,1306,1.68472967736,1.19374782136,1.99686119583
2020-03-08,,,,,,,,,170,96,248,1120,595,1553,1120,595,1553,1.67952608468,1.19100181888,1.99547310707
2020-03-09,,,,,,,,,200,114,301,1320,709,1853,1320,709,1853,1.67275410841,1.18709594144,1.99347337606
2020-03-10,,,,,,,,,248,144,381,1568,854,2233,1568,854,2233,1.66398336788,1.18209132693,1.99062611836
2020-03-11,,,,,,,,,284,163,445,1797,989,2603,1852,1017,2677,1.65270076054,1.176528255,1.98668083592
2020-03-12,,,,,,,,,314,178,501,2055,1140,3029,2166,1196,3177,1.63832276789,1.17032798092,1.98143806313
2020-03-13,,,,,,,,,349,196,567,2349,1308,3522,2515,1392,3744,1.62023206164,1.16267759504,1.97465810227
2020-03-14,,,,,,,,,389,214,644,2682,1494,4092,2904,1606,4388,1.59782682201,1.15183419781,1.96458998047
