date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-05,0,0,,,,,,,114,50,150,114,50,150,114,50,150,2.30214446979
2020-02-06,0,0,,,,,,,114,50,150,228,99,300,228,100,300,2.30195201273
2020-02-07,0,0,,,,,,,114,50,150,342,150,450,342,150,450,2.30190938397
2020-02-08,0,0,,,,,,,114,50,150,456,199,600,456,200,600,2.30185730811
2020-02-09,0,0,,,,,,,272,114,386,728,332,968,728,314,986,2.30179368911
2020-02-10,0,0,,,,,,,272,114,386,1000,452,1348,1000,428,1372,2.30171596467
2020-02-11,0,0,,,,,,,272,114,386,1272,570,1730,1272,542,1758,2.30162100197
2020-02-12,0,0,,,,,,,272,114,386,1544,687,2113,1544,656,2144,2.30150496965
2020-02-13,0,0,,,,,,,444,190,610,1988,899,2701,1988,846,2754,2.30136318082
2020-02-14,0,0,,,,,,,632,298,867,2620,1204,3561,2620,1144,3621,2.30117165026
2020-02-15,0,0,,,,,,,873,450,1166,3493,1694,4723,3493,1594,4787,2.30095757652
2020-02-16,0,0,,,,,,,1536,833,1970,5029,2631,6687,5029,2427,6757,2.30069114367
2020-02-17,0,0,,,,,,,2548,1532,3215,7577,4304,9900,7577,3959,9972,2.30036708311
2020-02-18,0,0,,,,,,,2936,1783,3810,10512,6126,13705,10513,5742,13782,2.29997186123
2020-02-19,0,0,,,,,,,3480,2221,4478,13992,8395,18173,13993,7963,18260,2.29948900294
2020-02-20,0,0,,,,,,,3608,2310,4664,17487,10666,22691,17601,10273,22924,2.2988977251
2020-02-21,0,0,,,,,,,4077,2669,5297,21450,13330,27839,21678,12942,28221,2.2981726071
2020-02-22,0,0,,,,,,,5079,3354,6584,26415,16676,34248,26757,16296,34805,2.29728469472
2020-02-23,0,0,,,,,,,6045,4057,7809,32346,20769,41888,32802,20353,42614,2.29619745835
2020-02-24,0,0,,,,,,,7354,4967,9507,39428,25690,50965,40156,25320,52121,2.29486463512
2020-02-25,0,0,,,,,,,10868,7076,13816,50025,32770,64280,51024,32396,65937,2.29322868911
2020-02-26,0,0,,,,,,,13326,8718,16968,63079,41404,80724,64350,41114,82905,2.29121774878
2020-02-27,0,0,,,,,,,14499,9409,18587,77307,50705,98853,78849,50523,101492,2.28874279034
2020-02-28,0,0,,,,,,,17394,11173,22384,94257,61681,120516,96243,61696,123876,2.28569170113
2020-02-29,1,1,,,,,,,20785,12934,26996,114409,74319,146521,117028,74630,150872,2.28192190482
2020-03-01,0,1,,,,,,,26697,16190,34894,140233,90109,180067,143725,90820,185766,2.27725111129
2020-03-02,5,6,,,,,,,33129,19894,43682,171826,109264,221615,176854,110714,229448,2.2714447341
2020-03-03,1,7,,,,,,,40733,24280,54119,210012,132097,272339,217587,134994,283567,2.26419890363
