date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper
2020-02-25,,,,,,,,,57,32,74,57,32,74,57,32,74,1.76355472232,1.4,2
2020-02-26,,,,,,,,,57,32,74,114,64,148,114,64,148,1.76264488536,1.39676743058,1.99994322845
2020-02-27,,,,,,,,,57,32,74,171,96,222,171,96,222,1.76235821869,1.39583583439,1.9999188846
2020-02-28,,,,,,,,,57,32,74,228,128,296,228,128,296,1.76197943379,1.39463836814,1.99988398726
2020-02-29,,,,,,,,,57,32,74,285,160,370,285,160,370,1.76147838393,1.3931009,1.99983310566
2020-03-01,,,,,,,,,57,32,74,342,192,444,342,192,444,1.76081493728,1.39112977477,1.99975917876
2020-03-02,,,,,,,,,57,32,74,399,224,518,399,224,518,1.75993568533,1.38860741796,1.99964807631
2020-03-03,,,,,,,,,57,32,74,456,256,592,456,256,592,1.75876961677,1.38538743907,1.99948304591
2020-03-04,,,,,,,,,57,32,74,513,288,666,513,288,666,1.75722248637,1.38128952538,1.99924067814
2020-03-05,,,,,,,,,156,89,211,669,377,877,669,377,877,1.75507191441,1.37603069626,1.99883694432
2020-03-06,,,,,,,,,155,88,210,824,465,1087,824,465,1087,1.75233696381,1.36947052744,1.99834623325
2020-03-07,,,,,,,,,163,93,223,988,558,1309,988,558,1309,1.74869573624,1.361404442,1.99765118439
2020-03-08,,,,,,,,,180,101,250,1168,660,1559,1168,660,1559,1.7438918947,1.35155179908,1.99676740162
2020-03-09,,,,,,,,,214,120,304,1382,781,1862,1382,781,1862,1.7375685904,1.3395143607,1.99555389748
2020-03-10,,,,,,,,,267,152,388,1649,934,2250,1649,934,2250,1.72928024667,1.32498037716,1.99377401484
2020-03-11,,,,,,,,,308,176,455,1900,1078,2630,1957,1110,2704,1.71848444756,1.3076807731,1.99117726381
2020-03-12,,,,,,,,,342,195,513,2185,1242,3069,2299,1306,3217,1.70455047483,1.28765710669,1.98747692536
2020-03-13,,,,,,,,,383,215,587,2511,1425,3581,2682,1521,3803,1.68679467103,1.26165465533,1.9822310346
2020-03-14,,,,,,,,,430,234,672,2884,1627,4179,3112,1755,4475,1.66453059678,1.23195930946,1.97548441946
2020-03-15,,,,,,,,,487,252,772,3315,1848,4877,3599,2008,5247,1.63715676867,1.19858496549,1.96619854359
2020-03-16,,,,,,,,,544,272,886,3802,2088,5688,4143,2280,6132,1.60426388604,1.1747894439,1.95307960789
2020-03-17,,,,,,,,,597,292,992,4342,2349,6605,4741,2573,7123,1.56572501681,1.13598777225,1.93496703626
2020-03-18,,,,,,,,,650,309,1107,4935,2626,7638,5390,2882,8230,1.52174380536,1.09884660193,1.90891403021
2020-03-19,,,,,,,,,702,319,1220,5579,2914,8783,6092,3202,9449,1.47284491632,1.05861746048,1.8734945674
2020-03-20,1,1,,,,,,,753,328,1338,6176,3153,9910,6845,3530,10786,1.41983276023,1.02018869243,1.82632142439
2020-03-21,0,1,,,,,,,800,338,1446,6821,3402,11146,7645,3868,12232,1.36374570219,0.985320335155,1.76521757179
2020-03-22,0,1,,,,,,,840,345,1546,7497,3655,12469,8485,4214,13778,1.30581234533,0.958175149724,1.68558700748
2020-03-23,0,1,,,,,,,872,351,1604,8189,3904,13823,9357,4565,15382,1.24739896236,0.928148668216,1.61319464074
2020-03-24,0,1,,,,,,,896,353,1695,8871,4137,15215,10253,4919,17076,1.18993594095,0.896162936942,1.55711608201
2020-03-25,1,2,,,,,,,912,356,1772,9516,4341,16599,11165,5275,18848,1.13482602656,0.871635308176,1.49121426606
2020-03-26,0,2,,,,,,,920,358,1829,10128,4523,17972,12085,5634,20676,1.0833461258,0.853014054234,1.41263055233
2020-03-27,0,2,,,,,,,921,361,1848,10707,4689,19307,13006,5995,22524,1.03655149902,0.834680514617,1.32360318497
2020-03-28,0,2,,,,,,,915,361,1834,11238,4835,20555,13921,6356,24358,0.995188719831,0.820604639837,1.24379018514
2020-03-29,0,2,,,,,,,903,357,1791,11711,4958,21673,14823,6714,26148,0.959632267571,0.799447588093,1.17125678872
2020-03-30,1,3,,,,,,,887,351,1746,12111,5057,22647,15711,7066,27893,0.929869696355,0.768599870112,1.11356322094
2020-03-31,5,8,,,,,,,869,343,1691,12436,5128,23452,16580,7409,29584,0.9055506659,0.755472018045,1.05724331544
2020-04-01,1,9,,,,,,,849,336,1583,12687,5172,24043,17428,7746,31166,0.886087255011,0.750435066788,1.00815318323
2020-04-02,4,13,,,,,,,827,335,1540,12865,5199,24475,18255,8082,32705,0.870771639363,0.7375289535,0.976523796816
2020-04-03,0,13,,,,,,,805,333,1457,12968,5213,24713,19060,8415,34162,0.858878133379,0.713954449035,0.950048063727
2020-04-04,5,18,,,,,,,783,329,1375,12998,5214,24750,19843,8745,35536,0.849732719581,0.702496026571,0.935737329082
2020-04-05,2,20,,,,,,,761,319,1296,12959,5195,24600,20604,9064,36831,0.842749452575,0.689321813153,0.925339105437
2020-04-06,3,23,,,,,,,739,310,1240,12858,5160,24293,21343,9374,38071,0.837441785625,0.676664140325,0.917346333101
2020-04-07,1,24,,,,,,,718,306,1181,12704,5116,23871,22061,9681,39252,0.833418525546,0.668496175761,0.912515611344
2020-04-08,2,26,,,,,,,697,304,1142,12506,5067,23317,22758,9986,40393,0.830372224981,0.662658016867,0.908777195309
2020-04-09,3,29,,,,,,,678,302,1098,12271,5013,22644,23436,10288,41491,0.828065103739,0.658527514438,0.905923794594
2020-04-10,3,32,,,,,,,658,297,1059,12009,4952,21874,24094,10586,42549,0.826315321731,0.655831071924,0.903700741093
2020-04-11,8,40,,,,,,,640,286,1028,11728,4877,21053,24734,10872,43576,0.824984899921,0.653847145983,0.902203892794
2020-04-12,0,40,,,,,,,622,276,985,11435,4792,20204,25356,11149,44561,0.8239696951,0.652226804519,0.901055489592
2020-04-13,6,46,,,,,,,605,271,951,11137,4706,19364,25961,11420,45511,0.823191376651,0.650899820515,0.900216443237
2020-04-14,2,48,,,,,,,588,263,919,10838,4617,18537,26549,11683,46430,0.822591155933,0.64978043678,0.899622647307
2020-04-15,0,48,,,,,,,572,257,901,10542,4532,17747,27121,11941,47330,0.822124962668,0.649294022294,0.899244336195
2020-04-16,0,48,,,,,,,557,253,885,10250,4449,17050,27678,12195,48215,0.821759774412,0.649259555864,0.898898517251
2020-04-17,2,50,,,,,,,542,241,872,9965,4354,16382,28220,12437,49087,0.821470844155,0.6489725494,0.898696229334
2020-04-18,1,51,,,,,,,528,234,855,9688,4255,15780,28748,12671,49942,0.821239616766,0.648644702925,0.898607524559
2020-04-19,0,51,,,,,,,514,227,840,9419,4153,15245,29262,12898,50781,0.821052168131,0.648231165702,0.898551804784
