date,actual_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-02-29,,,,,,,
2020-03-01,,,,,,,
2020-03-02,,,,,,,
2020-03-03,,,,,,,
2020-03-04,,,,,,,
2020-03-05,,,,,,,
2020-03-06,,,,,,,
2020-03-07,,,,,,,
2020-03-08,,,,,,,
2020-03-09,,,,,,,
2020-03-10,,,,,,,
2020-03-11,,,,,,,
2020-03-12,,,,,,,
2020-03-13,,,,,,,
2020-03-14,,,,,,,
2020-03-15,,,,,,,
2020-03-16,,,,,,,
2020-03-17,,,,,,,
2020-03-18,,,,,,,
2020-03-19,,,,,,,
2020-03-20,,,,,,,
2020-03-21,,,,,,,
2020-03-22,,,,,,,
2020-03-23,,,,,,,
2020-03-24,,,,,,,
2020-03-25,1,,,,,,
2020-03-26,0,,,,,,
2020-03-27,0,,,,,,
2020-03-28,0,,,,,,
2020-03-29,1,,,,,,
2020-03-30,0,,,,,,
2020-03-31,2,,,,,,
2020-04-01,1,,,,,,
2020-04-02,1,,,,,,
2020-04-03,1,,,,,,
2020-04-04,3,,,,,,
2020-04-05,,3,2,4,13,12,14
2020-04-06,,3,2,4,16,14,18
2020-04-07,,3,2,5,19,16,23
2020-04-08,,4,2,5,23,18,28
2020-04-09,,4,2,6,27,20,34
2020-04-10,,4,2,6,31,22,40
2020-04-11,,4,2,6,35,24,46
2020-04-12,,4,2,7,39,26,53
2020-04-13,,4,2,7,43,28,60
2020-04-14,,4,2,6,47,30,66
2020-04-15,,4,2,6,50,32,72
2020-04-16,,3,2,6,53,34,78
2020-04-17,,3,2,6,57,36,84
2020-04-18,,3,2,5,60,38,89
2020-04-19,,3,2,5,63,40,94
2020-04-20,,3,1,5,65,41,98
2020-04-21,,2,1,4,68,42,102
2020-04-22,,2,1,4,70,43,106
2020-04-23,,2,1,4,72,44,110
2020-04-24,,2,1,3,74,45,113
2020-04-25,,2,1,3,76,46,116
2020-04-26,,2,1,3,78,47,119
2020-04-27,,2,1,3,79,48,122
2020-04-28,,1,1,2,81,49,124
2020-04-29,,1,1,2,82,50,126
2020-04-30,,1,1,2,83,51,128
2020-05-01,,1,1,2,85,52,130
2020-05-02,,1,1,2,86,53,132
2020-05-03,,1,1,2,87,54,134
2020-05-04,,1,1,2,88,55,136
2020-05-05,,1,1,1,89,56,137
2020-05-06,,1,1,1,90,57,138
2020-05-07,,1,1,1,91,58,139
2020-05-08,,1,1,1,92,59,140
2020-05-09,,1,1,1,93,60,141
2020-05-10,,1,1,1,94,61,142
2020-05-11,,1,1,1,95,62,143
2020-05-12,,1,1,1,96,63,144
2020-05-13,,1,1,1,97,64,145
2020-05-14,,1,1,1,98,65,146
2020-05-15,,1,1,1,99,66,147
2020-05-16,,1,1,1,100,67,148
2020-05-17,,1,1,1,101,68,149
2020-05-18,,1,1,1,102,69,150
2020-05-19,,1,1,1,103,70,151
2020-05-20,,1,1,1,104,71,152
2020-05-21,,1,1,1,105,72,153
2020-05-22,,1,1,1,106,73,154
2020-05-23,,1,1,1,107,74,155
2020-05-24,,1,1,1,108,75,156
2020-05-25,,1,1,1,109,76,157
2020-05-26,,1,1,1,110,77,158
2020-05-27,,1,1,1,111,78,159
2020-05-28,,1,1,1,112,79,160
2020-05-29,,0,0,1,112,79,161
2020-05-30,,0,0,0,112,79,161
2020-05-31,,0,0,0,112,79,161
2020-06-01,,0,0,0,112,79,161
2020-06-02,,0,0,0,112,79,161
2020-06-03,,0,0,0,112,79,161
2020-06-04,,0,0,0,112,79,161
2020-06-05,,0,0,0,112,79,161
2020-06-06,,0,0,0,112,79,161
2020-06-07,,0,0,0,112,79,161
2020-06-08,,0,0,0,112,79,161
2020-06-09,,0,0,0,112,79,161
2020-06-10,,0,0,0,112,79,161
2020-06-11,,0,0,0,112,79,161
2020-06-12,,0,0,0,112,79,161
2020-06-13,,0,0,0,112,79,161
2020-06-14,,0,0,0,112,79,161
2020-06-15,,0,0,0,112,79,161
2020-06-16,,0,0,0,112,79,161
2020-06-17,,0,0,0,112,79,161
2020-06-18,,0,0,0,112,79,161
2020-06-19,,0,0,0,112,79,161
2020-06-20,,0,0,0,112,79,161
2020-06-21,,0,0,0,112,79,161
2020-06-22,,0,0,0,112,79,161
2020-06-23,,0,0,0,112,79,161
2020-06-24,,0,0,0,112,79,161
2020-06-25,,0,0,0,112,79,161
2020-06-26,,0,0,0,112,79,161
2020-06-27,,0,0,0,112,79,161
2020-06-28,,0,0,0,112,79,161
2020-06-29,,0,0,0,112,79,161
2020-06-30,,0,0,0,112,79,161
