date,Country_Region,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,Hungary,0,0,0.0,0.0,0.0,0.0
2020-01-23,Hungary,0,0,0.0,0.0,0.0,0.0
2020-01-24,Hungary,0,0,0.0,0.0,0.0,0.0
2020-01-25,Hungary,0,0,0.0,0.0,0.0,0.0
2020-01-26,Hungary,0,0,0.0,0.0,0.0,0.0
2020-01-27,Hungary,0,0,0.0,0.0,0.0,0.0
2020-01-28,Hungary,0,0,0.0,0.0,0.0,0.0
2020-01-29,Hungary,0,0,0.0,0.0,0.0,0.0
2020-01-30,Hungary,0,0,0.0,0.0,0.0,0.0
2020-01-31,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-01,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-02,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-03,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-04,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-05,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-06,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-07,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-08,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-09,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-10,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-11,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-12,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-13,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-14,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-15,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-16,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-17,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-18,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-19,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-20,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-21,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-22,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-23,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-24,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-25,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-26,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-27,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-28,Hungary,0,0,0.0,0.0,0.0,0.0
2020-02-29,Hungary,0,0,0.0,0.0,0.0,0.0
2020-03-01,Hungary,0,0,0.0,0.0,0.0,0.0
2020-03-02,Hungary,0,0,0.0,0.0,0.0,0.0
2020-03-03,Hungary,0,0,0.0,0.0,0.0,0.0
2020-03-04,Hungary,2,0,0.0,2.0,0.2857142857142857,0.0
2020-03-05,Hungary,2,0,0.0,0.0,0.2857142857142857,0.0
2020-03-06,Hungary,2,0,0.0,0.0,0.2857142857142857,0.0
2020-03-07,Hungary,4,0,0.0,2.0,0.5714285714285714,0.0
2020-03-08,Hungary,7,0,0.0,3.0,1.0,0.0
2020-03-09,Hungary,9,0,0.0,2.0,1.2857142857142858,0.0
2020-03-10,Hungary,9,0,0.0,0.0,1.2857142857142858,0.0
2020-03-11,Hungary,13,0,0.0,4.0,1.5714285714285714,0.0
2020-03-12,Hungary,13,0,0.0,0.0,1.5714285714285714,0.0
2020-03-13,Hungary,19,0,0.0,6.0,2.4285714285714284,0.0
2020-03-14,Hungary,30,0,0.0,11.0,3.7142857142857144,0.0
2020-03-15,Hungary,32,1,1.0,2.0,3.5714285714285716,0.14285714285714285
2020-03-16,Hungary,39,1,0.0,7.0,4.285714285714286,0.14285714285714285
2020-03-17,Hungary,50,1,0.0,11.0,5.857142857142857,0.14285714285714285
2020-03-18,Hungary,58,1,0.0,8.0,6.428571428571429,0.14285714285714285
2020-03-19,Hungary,73,1,0.0,15.0,8.571428571428571,0.14285714285714285
2020-03-20,Hungary,85,3,2.0,12.0,9.428571428571429,0.42857142857142855
2020-03-21,Hungary,103,4,1.0,18.0,10.428571428571429,0.5714285714285714
2020-03-22,Hungary,131,6,2.0,28.0,14.142857142857142,0.7142857142857143
2020-03-23,Hungary,167,7,1.0,36.0,18.285714285714285,0.8571428571428571
2020-03-24,Hungary,187,9,2.0,20.0,19.571428571428573,1.1428571428571428
2020-03-25,Hungary,226,10,1.0,39.0,24.0,1.2857142857142858
2020-03-26,Hungary,261,10,0.0,35.0,26.857142857142858,1.2857142857142858
2020-03-27,Hungary,300,10,0.0,39.0,30.714285714285715,1.0
2020-03-28,Hungary,343,11,1.0,43.0,34.285714285714285,1.0
2020-03-29,Hungary,408,13,2.0,65.0,39.57142857142857,1.0
2020-03-30,Hungary,447,15,2.0,39.0,40.0,1.1428571428571428
2020-03-31,Hungary,492,16,1.0,45.0,43.57142857142857,1.0
2020-04-01,Hungary,525,20,4.0,33.0,42.714285714285715,1.4285714285714286
2020-04-02,Hungary,585,21,1.0,60.0,46.285714285714285,1.5714285714285714
2020-04-03,Hungary,623,26,5.0,38.0,46.142857142857146,2.2857142857142856
2020-04-04,Hungary,678,32,6.0,55.0,47.857142857142854,3.0
2020-04-05,Hungary,733,34,2.0,55.0,46.42857142857143,3.0
2020-04-06,Hungary,744,38,4.0,11.0,42.42857142857143,3.2857142857142856
2020-04-07,Hungary,817,47,9.0,73.0,46.42857142857143,4.428571428571429
2020-04-08,Hungary,895,58,11.0,78.0,52.857142857142854,5.428571428571429
2020-04-09,Hungary,980,66,8.0,85.0,56.42857142857143,6.428571428571429
2020-04-10,Hungary,1190,77,11.0,210.0,81.0,7.285714285714286
2020-04-11,Hungary,1310,85,8.0,120.0,90.28571428571429,7.571428571428571
2020-04-12,Hungary,1410,99,14.0,100.0,96.71428571428571,9.285714285714286
2020-04-13,Hungary,1458,109,10.0,48.0,102.0,10.142857142857142
2020-04-14,Hungary,1512,122,13.0,54.0,99.28571428571429,10.714285714285714
2020-04-15,Hungary,1579,134,12.0,67.0,97.71428571428571,10.857142857142858
2020-04-16,Hungary,1652,142,8.0,73.0,96.0,10.857142857142858
2020-04-17,Hungary,1763,156,14.0,111.0,81.85714285714286,11.285714285714286
2020-04-18,Hungary,1834,172,16.0,71.0,74.85714285714286,12.428571428571429
2020-04-19,Hungary,1916,189,17.0,82.0,72.28571428571429,12.857142857142858
2020-04-20,Hungary,1984,199,10.0,68.0,75.14285714285714,12.857142857142858
2020-04-21,Hungary,2098,213,14.0,114.0,83.71428571428571,13.0
2020-04-22,Hungary,2168,225,12.0,70.0,84.14285714285714,13.0
2020-04-23,Hungary,2284,239,14.0,116.0,90.28571428571429,13.857142857142858
2020-04-24,Hungary,2443,262,23.0,159.0,97.14285714285714,15.142857142857142
2020-04-25,Hungary,2443,262,0.0,0.0,87.0,12.857142857142858
2020-04-26,Hungary,2500,272,10.0,57.0,83.42857142857143,11.857142857142858
2020-04-27,Hungary,2583,280,8.0,83.0,85.57142857142857,11.571428571428571
2020-04-28,Hungary,2649,291,11.0,66.0,78.71428571428571,11.142857142857142
2020-04-29,Hungary,2727,300,9.0,78.0,79.85714285714286,10.714285714285714
2020-04-30,Hungary,2775,312,12.0,48.0,70.14285714285714,10.428571428571429
2020-05-01,Hungary,2863,323,11.0,88.0,60.0,8.714285714285714
2020-05-02,Hungary,2942,335,12.0,79.0,71.28571428571429,10.428571428571429
2020-05-03,Hungary,2998,340,5.0,56.0,71.14285714285714,9.714285714285714
2020-05-04,Hungary,3035,351,11.0,37.0,64.57142857142857,10.142857142857142
2020-05-05,Hungary,3065,363,12.0,30.0,59.42857142857143,10.285714285714286
2020-05-06,Hungary,3111,373,10.0,46.0,54.857142857142854,10.428571428571429
2020-05-07,Hungary,3150,383,10.0,39.0,53.57142857142857,10.142857142857142
2020-05-08,Hungary,3178,392,9.0,28.0,45.0,9.857142857142858
2020-05-09,Hungary,3213,405,13.0,35.0,38.714285714285715,10.0
2020-05-10,Hungary,3263,413,8.0,50.0,37.857142857142854,10.428571428571429
2020-05-11,Hungary,3284,421,8.0,21.0,35.57142857142857,10.0
2020-05-12,Hungary,3313,425,4.0,29.0,35.42857142857143,8.857142857142858
2020-05-13,Hungary,3341,430,5.0,28.0,32.857142857142854,8.142857142857142
2020-05-14,Hungary,3380,436,6.0,39.0,32.857142857142854,7.571428571428571
2020-05-15,Hungary,3417,442,6.0,37.0,34.142857142857146,7.142857142857143
2020-05-16,Hungary,3473,448,6.0,56.0,37.142857142857146,6.142857142857143
2020-05-17,Hungary,3509,451,3.0,36.0,35.142857142857146,5.428571428571429
2020-05-18,Hungary,3535,462,11.0,26.0,35.857142857142854,5.857142857142857
2020-05-19,Hungary,3556,467,5.0,21.0,34.714285714285715,6.0
2020-05-20,Hungary,3598,470,3.0,42.0,36.714285714285715,5.714285714285714
2020-05-21,Hungary,3641,473,3.0,43.0,37.285714285714285,5.285714285714286
2020-05-22,Hungary,3678,476,3.0,37.0,37.285714285714285,4.857142857142857
2020-05-23,Hungary,3713,482,6.0,35.0,34.285714285714285,4.857142857142857
2020-05-24,Hungary,3741,486,4.0,28.0,33.142857142857146,5.0
2020-05-25,Hungary,3756,491,5.0,15.0,31.571428571428573,4.142857142857143
2020-05-26,Hungary,3771,499,8.0,15.0,30.714285714285715,4.571428571428571
2020-05-27,Hungary,3793,505,6.0,22.0,27.857142857142858,5.0
2020-05-28,Hungary,3816,509,4.0,23.0,25.0,5.142857142857143
2020-05-29,Hungary,3841,517,8.0,25.0,23.285714285714285,5.857142857142857
2020-05-30,Hungary,3867,524,7.0,26.0,22.0,6.0
2020-05-31,Hungary,3876,526,2.0,9.0,19.285714285714285,5.714285714285714
2020-06-01,Hungary,3892,527,1.0,16.0,19.428571428571427,5.142857142857143
2020-06-02,Hungary,3921,532,5.0,29.0,21.428571428571427,4.714285714285714
2020-06-03,Hungary,3931,534,2.0,10.0,19.714285714285715,4.142857142857143
2020-06-04,Hungary,3954,539,5.0,23.0,19.714285714285715,4.285714285714286
2020-06-05,Hungary,3970,542,3.0,16.0,18.428571428571427,3.5714285714285716
2020-06-06,Hungary,3990,545,3.0,20.0,17.571428571428573,3.0
2020-06-07,Hungary,4008,546,1.0,18.0,18.857142857142858,2.857142857142857
2020-06-08,Hungary,4014,548,2.0,6.0,17.428571428571427,3.0
2020-06-09,Hungary,4017,550,2.0,3.0,13.714285714285714,2.5714285714285716
2020-06-10,Hungary,4027,551,1.0,10.0,13.714285714285714,2.4285714285714284
2020-06-11,Hungary,4039,553,2.0,12.0,12.142857142857142,2.0
2020-06-12,Hungary,4053,555,2.0,14.0,11.857142857142858,1.8571428571428572
2020-06-13,Hungary,4064,559,4.0,11.0,10.571428571428571,2.0
2020-06-14,Hungary,4069,562,3.0,5.0,8.714285714285714,2.2857142857142856
2020-06-15,Hungary,4076,563,1.0,7.0,8.857142857142858,2.142857142857143
2020-06-16,Hungary,4077,565,2.0,1.0,8.571428571428571,2.142857142857143
2020-06-17,Hungary,4078,567,2.0,1.0,7.285714285714286,2.2857142857142856
2020-06-18,Hungary,4079,568,1.0,1.0,5.714285714285714,2.142857142857143
2020-06-19,Hungary,4081,568,0.0,2.0,4.0,1.8571428571428572
2020-06-20,Hungary,4086,570,2.0,5.0,3.142857142857143,1.5714285714285714
2020-06-21,Hungary,4094,570,0.0,8.0,3.5714285714285716,1.1428571428571428
2020-06-22,Hungary,4102,572,2.0,8.0,3.7142857142857144,1.2857142857142858
2020-06-23,Hungary,4107,573,1.0,5.0,4.285714285714286,1.1428571428571428
2020-06-24,Hungary,4114,576,3.0,7.0,5.142857142857143,1.2857142857142858
2020-06-25,Hungary,4123,577,1.0,9.0,6.285714285714286,1.2857142857142858
2020-06-26,Hungary,4127,578,1.0,4.0,6.571428571428571,1.4285714285714286
2020-06-27,Hungary,4138,578,0.0,11.0,7.428571428571429,1.1428571428571428
2020-06-28,Hungary,4142,581,3.0,4.0,6.857142857142857,1.5714285714285714
2020-06-29,Hungary,4145,585,4.0,3.0,6.142857142857143,1.8571428571428572
2020-06-30,Hungary,4155,585,0.0,10.0,6.857142857142857,1.7142857142857142
2020-07-01,Hungary,4157,586,1.0,2.0,6.142857142857143,1.4285714285714286
2020-07-02,Hungary,4166,587,1.0,9.0,6.142857142857143,1.4285714285714286
2020-07-03,Hungary,4172,588,1.0,6.0,6.428571428571429,1.4285714285714286
2020-07-04,Hungary,4174,589,1.0,2.0,5.142857142857143,1.5714285714285714
2020-07-05,Hungary,4183,589,0.0,9.0,5.857142857142857,1.1428571428571428
2020-07-06,Hungary,4189,589,0.0,6.0,6.285714285714286,0.5714285714285714
2020-07-07,Hungary,4205,589,0.0,16.0,7.142857142857143,0.5714285714285714
2020-07-08,Hungary,4210,589,0.0,5.0,7.571428571428571,0.42857142857142855
2020-07-09,Hungary,4220,591,2.0,10.0,7.714285714285714,0.5714285714285714
2020-07-10,Hungary,4223,593,2.0,3.0,7.285714285714286,0.7142857142857143
