date,Country_Region,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,Romania,0,0,0.0,0.0,0.0,0.0
2020-01-23,Romania,0,0,0.0,0.0,0.0,0.0
2020-01-24,Romania,0,0,0.0,0.0,0.0,0.0
2020-01-25,Romania,0,0,0.0,0.0,0.0,0.0
2020-01-26,Romania,0,0,0.0,0.0,0.0,0.0
2020-01-27,Romania,0,0,0.0,0.0,0.0,0.0
2020-01-28,Romania,0,0,0.0,0.0,0.0,0.0
2020-01-29,Romania,0,0,0.0,0.0,0.0,0.0
2020-01-30,Romania,0,0,0.0,0.0,0.0,0.0
2020-01-31,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-01,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-02,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-03,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-04,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-05,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-06,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-07,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-08,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-09,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-10,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-11,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-12,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-13,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-14,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-15,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-16,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-17,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-18,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-19,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-20,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-21,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-22,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-23,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-24,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-25,Romania,0,0,0.0,0.0,0.0,0.0
2020-02-26,Romania,1,0,0.0,1.0,0.14285714285714285,0.0
2020-02-27,Romania,1,0,0.0,0.0,0.14285714285714285,0.0
2020-02-28,Romania,3,0,0.0,2.0,0.42857142857142855,0.0
2020-02-29,Romania,3,0,0.0,0.0,0.42857142857142855,0.0
2020-03-01,Romania,3,0,0.0,0.0,0.42857142857142855,0.0
2020-03-02,Romania,3,0,0.0,0.0,0.42857142857142855,0.0
2020-03-03,Romania,3,0,0.0,0.0,0.42857142857142855,0.0
2020-03-04,Romania,4,0,0.0,1.0,0.42857142857142855,0.0
2020-03-05,Romania,6,0,0.0,2.0,0.7142857142857143,0.0
2020-03-06,Romania,9,0,0.0,3.0,0.8571428571428571,0.0
2020-03-07,Romania,9,0,0.0,0.0,0.8571428571428571,0.0
2020-03-08,Romania,15,0,0.0,6.0,1.7142857142857142,0.0
2020-03-09,Romania,15,0,0.0,0.0,1.7142857142857142,0.0
2020-03-10,Romania,25,0,0.0,10.0,3.142857142857143,0.0
2020-03-11,Romania,45,0,0.0,20.0,5.857142857142857,0.0
2020-03-12,Romania,49,0,0.0,4.0,6.142857142857143,0.0
2020-03-13,Romania,89,0,0.0,40.0,11.428571428571429,0.0
2020-03-14,Romania,123,0,0.0,34.0,16.285714285714285,0.0
2020-03-15,Romania,131,0,0.0,8.0,16.571428571428573,0.0
2020-03-16,Romania,158,0,0.0,27.0,20.428571428571427,0.0
2020-03-17,Romania,184,0,0.0,26.0,22.714285714285715,0.0
2020-03-18,Romania,260,0,0.0,76.0,30.714285714285715,0.0
2020-03-19,Romania,277,0,0.0,17.0,32.57142857142857,0.0
2020-03-20,Romania,308,0,0.0,31.0,31.285714285714285,0.0
2020-03-21,Romania,367,0,0.0,59.0,34.857142857142854,0.0
2020-03-22,Romania,433,3,3.0,66.0,43.142857142857146,0.42857142857142855
2020-03-23,Romania,576,7,4.0,143.0,59.714285714285715,1.0
2020-03-24,Romania,794,11,4.0,218.0,87.14285714285714,1.5714285714285714
2020-03-25,Romania,906,17,6.0,112.0,92.28571428571429,2.4285714285714284
2020-03-26,Romania,1029,23,6.0,123.0,107.42857142857143,3.2857142857142856
2020-03-27,Romania,1292,26,3.0,263.0,140.57142857142858,3.7142857142857144
2020-03-28,Romania,1452,37,11.0,160.0,155.0,5.285714285714286
2020-03-29,Romania,1815,43,6.0,363.0,197.42857142857142,5.714285714285714
2020-03-30,Romania,2109,65,22.0,294.0,219.0,8.285714285714286
2020-03-31,Romania,2245,82,17.0,136.0,207.28571428571428,10.142857142857142
2020-04-01,Romania,2460,92,10.0,215.0,222.0,10.714285714285714
2020-04-02,Romania,2738,115,23.0,278.0,244.14285714285714,13.142857142857142
2020-04-03,Romania,3183,133,18.0,445.0,270.14285714285717,15.285714285714286
2020-04-04,Romania,3613,146,13.0,430.0,308.7142857142857,15.571428571428571
2020-04-05,Romania,3864,151,5.0,251.0,292.7142857142857,15.428571428571429
2020-04-06,Romania,4057,176,25.0,193.0,278.2857142857143,15.857142857142858
2020-04-07,Romania,4417,197,21.0,360.0,310.2857142857143,16.428571428571427
2020-04-08,Romania,4761,220,23.0,344.0,328.7142857142857,18.285714285714285
2020-04-09,Romania,5202,248,28.0,441.0,352.0,19.0
2020-04-10,Romania,5467,270,22.0,265.0,326.2857142857143,19.571428571428573
2020-04-11,Romania,5990,291,21.0,523.0,339.57142857142856,20.714285714285715
2020-04-12,Romania,6300,316,25.0,310.0,348.0,23.571428571428573
2020-04-13,Romania,6633,331,15.0,333.0,368.0,22.142857142857142
2020-04-14,Romania,6879,351,20.0,246.0,351.7142857142857,22.0
2020-04-15,Romania,7216,372,21.0,337.0,350.7142857142857,21.714285714285715
2020-04-16,Romania,7707,392,20.0,491.0,357.85714285714283,20.571428571428573
2020-04-17,Romania,8067,411,19.0,360.0,371.42857142857144,20.142857142857142
2020-04-18,Romania,8418,421,10.0,351.0,346.85714285714283,18.571428571428573
2020-04-19,Romania,8746,451,30.0,328.0,349.42857142857144,19.285714285714285
2020-04-20,Romania,8936,478,27.0,190.0,329.0,21.0
2020-04-21,Romania,9242,498,20.0,306.0,337.57142857142856,21.0
2020-04-22,Romania,9710,524,26.0,468.0,356.2857142857143,21.714285714285715
2020-04-23,Romania,10096,545,21.0,386.0,341.2857142857143,21.857142857142858
2020-04-24,Romania,10417,567,22.0,321.0,335.7142857142857,22.285714285714285
2020-04-25,Romania,10635,601,34.0,218.0,316.7142857142857,25.714285714285715
2020-04-26,Romania,11036,619,18.0,401.0,327.14285714285717,24.0
2020-04-27,Romania,11339,641,22.0,303.0,343.2857142857143,23.285714285714285
2020-04-28,Romania,11616,663,22.0,277.0,339.14285714285717,23.571428571428573
2020-04-29,Romania,11978,693,30.0,362.0,324.0,24.142857142857142
2020-04-30,Romania,12240,717,24.0,262.0,306.2857142857143,24.571428571428573
2020-05-01,Romania,12567,744,27.0,327.0,307.14285714285717,25.285714285714285
2020-05-02,Romania,12732,771,27.0,165.0,299.57142857142856,24.285714285714285
2020-05-03,Romania,13163,790,19.0,431.0,303.85714285714283,24.428571428571427
2020-05-04,Romania,13512,818,28.0,349.0,310.42857142857144,25.285714285714285
2020-05-05,Romania,13837,841,23.0,325.0,317.2857142857143,25.428571428571427
2020-05-06,Romania,14107,864,23.0,270.0,304.14285714285717,24.428571428571427
2020-05-07,Romania,14499,888,24.0,392.0,322.7142857142857,24.428571428571427
2020-05-08,Romania,14811,923,35.0,312.0,320.57142857142856,25.571428571428573
2020-05-09,Romania,15131,939,16.0,320.0,342.7142857142857,24.0
2020-05-10,Romania,15362,961,22.0,231.0,314.14285714285717,24.428571428571427
2020-05-11,Romania,15588,982,21.0,226.0,296.57142857142856,23.428571428571427
2020-05-12,Romania,15778,1002,20.0,190.0,277.2857142857143,23.0
2020-05-13,Romania,16002,1036,34.0,224.0,270.7142857142857,24.571428571428573
2020-05-14,Romania,16247,1053,17.0,245.0,249.71428571428572,23.571428571428573
2020-05-15,Romania,16437,1070,17.0,190.0,232.28571428571428,21.0
2020-05-16,Romania,16704,1094,24.0,267.0,224.71428571428572,22.142857142857142
2020-05-17,Romania,16871,1107,13.0,167.0,215.57142857142858,20.857142857142858
2020-05-18,Romania,17036,1120,13.0,165.0,206.85714285714286,19.714285714285715
2020-05-19,Romania,17191,1137,17.0,155.0,201.85714285714286,19.285714285714285
2020-05-20,Romania,17387,1147,10.0,196.0,197.85714285714286,15.857142857142858
2020-05-21,Romania,17585,1156,9.0,198.0,191.14285714285714,14.714285714285714
2020-05-22,Romania,17712,1166,10.0,127.0,182.14285714285714,13.714285714285714
2020-05-23,Romania,17857,1176,10.0,145.0,164.71428571428572,11.714285714285714
2020-05-24,Romania,18070,1185,9.0,213.0,171.28571428571428,11.142857142857142
2020-05-25,Romania,18283,1205,20.0,213.0,178.14285714285714,12.142857142857142
2020-05-26,Romania,18429,1216,11.0,146.0,176.85714285714286,11.285714285714286
2020-05-27,Romania,18594,1227,11.0,165.0,172.42857142857142,11.428571428571429
2020-05-28,Romania,18791,1235,8.0,197.0,172.28571428571428,11.285714285714286
