date,Country_Region,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,United Kingdom,0,0,0.0,0.0,0.0,0.0
2020-01-23,United Kingdom,0,0,0.0,0.0,0.0,0.0
2020-01-24,United Kingdom,0,0,0.0,0.0,0.0,0.0
2020-01-25,United Kingdom,0,0,0.0,0.0,0.0,0.0
2020-01-26,United Kingdom,0,0,0.0,0.0,0.0,0.0
2020-01-27,United Kingdom,0,0,0.0,0.0,0.0,0.0
2020-01-28,United Kingdom,0,0,0.0,0.0,0.0,0.0
2020-01-29,United Kingdom,0,0,0.0,0.0,0.0,0.0
2020-01-30,United Kingdom,0,0,0.0,0.0,0.0,0.0
2020-01-31,United Kingdom,2,0,0.0,2.0,0.2857142857142857,0.0
2020-02-01,United Kingdom,2,0,0.0,0.0,0.2857142857142857,0.0
2020-02-02,United Kingdom,2,0,0.0,0.0,0.2857142857142857,0.0
2020-02-03,United Kingdom,8,0,0.0,6.0,1.1428571428571428,0.0
2020-02-04,United Kingdom,8,0,0.0,0.0,1.1428571428571428,0.0
2020-02-05,United Kingdom,9,0,0.0,1.0,1.2857142857142858,0.0
2020-02-06,United Kingdom,9,0,0.0,0.0,1.2857142857142858,0.0
2020-02-07,United Kingdom,9,0,0.0,0.0,1.0,0.0
2020-02-08,United Kingdom,13,0,0.0,4.0,1.5714285714285714,0.0
2020-02-09,United Kingdom,14,0,0.0,1.0,1.7142857142857142,0.0
2020-02-10,United Kingdom,14,0,0.0,0.0,0.8571428571428571,0.0
2020-02-11,United Kingdom,15,0,0.0,1.0,1.0,0.0
2020-02-12,United Kingdom,16,0,0.0,1.0,1.0,0.0
2020-02-13,United Kingdom,17,0,0.0,1.0,1.1428571428571428,0.0
2020-02-14,United Kingdom,18,0,0.0,1.0,1.2857142857142858,0.0
2020-02-15,United Kingdom,18,0,0.0,0.0,0.7142857142857143,0.0
2020-02-16,United Kingdom,18,0,0.0,0.0,0.5714285714285714,0.0
2020-02-17,United Kingdom,19,0,0.0,1.0,0.7142857142857143,0.0
2020-02-18,United Kingdom,19,0,0.0,0.0,0.5714285714285714,0.0
2020-02-19,United Kingdom,20,0,0.0,1.0,0.5714285714285714,0.0
2020-02-20,United Kingdom,22,0,0.0,2.0,0.7142857142857143,0.0
2020-02-21,United Kingdom,23,0,0.0,1.0,0.7142857142857143,0.0
2020-02-22,United Kingdom,23,0,0.0,0.0,0.7142857142857143,0.0
2020-02-23,United Kingdom,28,0,0.0,5.0,1.4285714285714286,0.0
2020-02-24,United Kingdom,30,0,0.0,2.0,1.5714285714285714,0.0
2020-02-25,United Kingdom,34,0,0.0,4.0,2.142857142857143,0.0
2020-02-26,United Kingdom,37,0,0.0,3.0,2.4285714285714284,0.0
2020-02-27,United Kingdom,44,0,0.0,7.0,3.142857142857143,0.0
2020-02-28,United Kingdom,56,0,0.0,12.0,4.714285714285714,0.0
2020-02-29,United Kingdom,61,0,0.0,5.0,5.428571428571429,0.0
2020-03-01,United Kingdom,94,0,0.0,33.0,9.428571428571429,0.0
2020-03-02,United Kingdom,134,0,0.0,40.0,14.857142857142858,0.0
2020-03-03,United Kingdom,189,0,0.0,55.0,22.142857142857142,0.0
2020-03-04,United Kingdom,246,0,0.0,57.0,29.857142857142858,0.0
2020-03-05,United Kingdom,295,0,0.0,49.0,35.857142857142854,0.0
2020-03-06,United Kingdom,374,1,1.0,79.0,45.42857142857143,0.14285714285714285
2020-03-07,United Kingdom,429,2,1.0,55.0,52.57142857142857,0.2857142857142857
2020-03-08,United Kingdom,483,2,0.0,54.0,55.57142857142857,0.2857142857142857
